ATIVO,NOME_EMPRESA,TIPO,QTD_TEORICA,PORC_PART,setor,sub_setor,segmento,REDUTOR,PROPORCAO_QTD,DATA_REF,DATE_UPDATE,CARTEIRA_TEORICA
FIIB11,FII INDL BR,CI  ER,685000,0.295,OTHERS,OTHERS,OTHERS,37791434.84547522,0.018125800271963352,SET/2022 ATE DEZ/2022,2023-01-01,CARTEIRA_TEORICA_B3_QUADRIMESTRE_IFIX
GALG11,FII GUARDIAN,CI  ERB,57485300,0.498,OTHERS,OTHERS,OTHERS,37791434.84547522,1.521119804925394,SET/2022 ATE DEZ/2022,2023-01-01,CARTEIRA_TEORICA_B3_QUADRIMESTRE_IFIX
GGRC11,FII GGRCOVEP,CI  ER,7758429,0.813,OTHERS,OTHERS,OTHERS,37791434.84547522,0.20529596274191,SET/2022 ATE DEZ/2022,2023-01-01,CARTEIRA_TEORICA_B3_QUADRIMESTRE_IFIX
GTWR11,FII G TOWERS,CI  ER,12000000,0.846,OTHERS,OTHERS,OTHERS,37791434.84547522,0.3175322675380441,SET/2022 ATE DEZ/2022,2023-01-01,CARTEIRA_TEORICA_B3_QUADRIMESTRE_IFIX
HABT11,FII HABIT II,CI  ER,8126783,0.683,OTHERS,OTHERS,OTHERS,37791434.84547522,0.2150429861483024,SET/2022 ATE DEZ/2022,2023-01-01,CARTEIRA_TEORICA_B3_QUADRIMESTRE_IFIX
HCTR11,FII HECTARE,CI,22084202,2.151,OTHERS,OTHERS,OTHERS,37791434.84547522,0.5843705614856841,SET/2022 ATE DEZ/2022,2023-01-01,CARTEIRA_TEORICA_B3_QUADRIMESTRE_IFIX
HFOF11,FII HTOPFOF3,CI  ER,23000000,1.572,OTHERS,OTHERS,OTHERS,37791434.84547522,0.6086035127812512,SET/2022 ATE DEZ/2022,2023-01-01,CARTEIRA_TEORICA_B3_QUADRIMESTRE_IFIX
HGBS11,FII HEDGEBS,CI  ER,10000000,1.874,OTHERS,OTHERS,OTHERS,37791434.84547522,0.2646102229483701,SET/2022 ATE DEZ/2022,2023-01-01,CARTEIRA_TEORICA_B3_QUADRIMESTRE_IFIX
HGCR11,FII CSHG CRI,CI  ER,14666944,1.35,OTHERS,OTHERS,OTHERS,37791434.84547522,0.3881023321811259,SET/2022 ATE DEZ/2022,2023-01-01,CARTEIRA_TEORICA_B3_QUADRIMESTRE_IFIX
HGFF11,FII CSHG FOF,CI  ER,2863597,0.202,OTHERS,OTHERS,OTHERS,37791434.84547522,0.07577370406042838,SET/2022 ATE DEZ/2022,2023-01-01,CARTEIRA_TEORICA_B3_QUADRIMESTRE_IFIX
