ATIVO,NOME_EMPRESA,TIPO,QTD_TEORICA,PORC_PART,setor,sub_setor,segmento,REDUTOR,PROPORCAO_QTD,DATA_REF,DATE_UPDATE,CARTEIRA_TEORICA
BONY34,BNY MELLON,DRN,7820000,0.146,OTHERS,OTHERS,OTHERS,95367899.53289524,0.08199824089973429,2024-02-19,2024-02-18,CARTEIRA_TEORICA_B3_BDRX
BKNG34,BOOKING,DRN,61057272,0.443,OTHERS,OTHERS,OTHERS,95367899.53289524,0.6402287593525064,2024-02-19,2024-02-18,CARTEIRA_TEORICA_B3_BDRX
B1PP34,BP PLC,DRN ED,112745440,0.341,OTHERS,OTHERS,OTHERS,95367899.53289524,1.1822158247399663,2024-02-19,2024-02-18,CARTEIRA_TEORICA_B3_BDRX
A1LL34,BREAD FINAN,DRN ED,1973225,0.006,OTHERS,OTHERS,OTHERS,95367899.53289524,0.020690662263347592,2024-02-19,2024-02-18,CARTEIRA_TEORICA_B3_BDRX
B1TI34,BRITISH AMER,DRN,111820400,0.233,OTHERS,OTHERS,OTHERS,95367899.53289524,1.1725161248982925,2024-02-19,2024-02-18,CARTEIRA_TEORICA_B3_BDRX
AVGO34,BROADCOM INC,DRN,328598200,1.984,OTHERS,OTHERS,OTHERS,95367899.53289524,3.445584956882233,2024-02-19,2024-02-18,CARTEIRA_TEORICA_B3_BDRX
C1CL34,CARNIVAL COR,DRN,11194450,0.056,OTHERS,OTHERS,OTHERS,95367899.53289524,0.11738174013299622,2024-02-19,2024-02-18,CARTEIRA_TEORICA_B3_BDRX
CATP34,CATERPILLAR,DRN,81453558,0.556,OTHERS,OTHERS,OTHERS,95367899.53289524,0.8540982699519793,2024-02-19,2024-02-18,CARTEIRA_TEORICA_B3_BDRX
CHCM34,CHARTER COMM,DRN,88752180,0.148,OTHERS,OTHERS,OTHERS,95367899.53289524,0.9306294930967492,2024-02-19,2024-02-18,CARTEIRA_TEORICA_B3_BDRX
CHVX34,CHEVRON,DRN ED,188774866,0.994,OTHERS,OTHERS,OTHERS,95367899.53289524,1.9794382273763502,2024-02-19,2024-02-18,CARTEIRA_TEORICA_B3_BDRX
CSCO34,CISCO,DRN,203173800,0.671,OTHERS,OTHERS,OTHERS,95367899.53289524,2.130421252802357,2024-02-19,2024-02-18,CARTEIRA_TEORICA_B3_BDRX
CTGP34,CITIGROUP,DRN,114832920,0.357,OTHERS,OTHERS,OTHERS,95367899.53289524,1.2041045316342602,2024-02-19,2024-02-18,CARTEIRA_TEORICA_B3_BDRX
COCA34,COCA COLA,DRN,259404828,0.878,OTHERS,OTHERS,OTHERS,95367899.53289524,2.720043424155772,2024-02-19,2024-02-18,CARTEIRA_TEORICA_B3_BDRX
C2OI34,COINBASEGLOB,DRN,48012325,0.119,OTHERS,OTHERS,OTHERS,95367899.53289524,0.503443246995695,2024-02-19,2024-02-18,CARTEIRA_TEORICA_B3_BDRX
COLG34,COLGATE,DRN,57636058,0.233,OTHERS,OTHERS,OTHERS,95367899.53289524,0.6043549064443807,2024-02-19,2024-02-18,CARTEIRA_TEORICA_B3_BDRX
CMCS34,COMCAST,DRN,200781750,0.563,OTHERS,OTHERS,OTHERS,95367899.53289524,2.105338913653481,2024-02-19,2024-02-18,CARTEIRA_TEORICA_B3_BDRX
COPH34,COPHILLIPS,DRN ED,142488960,0.455,OTHERS,OTHERS,OTHERS,95367899.53289524,1.494097706858389,2024-02-19,2024-02-18,CARTEIRA_TEORICA_B3_BDRX
COWC34,COSTCO,DRN,177532120,1.091,OTHERS,OTHERS,OTHERS,95367899.53289524,1.8615500694629838,2024-02-19,2024-02-18,CARTEIRA_TEORICA_B3_BDRX
DHER34,DANAHER CORP,DRN,206899588,0.629,OTHERS,OTHERS,OTHERS,95367899.53289524,2.169488779907899,2024-02-19,2024-02-18,CARTEIRA_TEORICA_B3_BDRX
DEEC34,DEERE CO,DRN,86400180,0.353,OTHERS,OTHERS,OTHERS,95367899.53289524,0.9059671065754992,2024-02-19,2024-02-18,CARTEIRA_TEORICA_B3_BDRX
DEOP34,DIAGEO PL,DRN,100729746,0.279,OTHERS,OTHERS,OTHERS,95367899.53289524,1.0562227593704663,2024-02-19,2024-02-18,CARTEIRA_TEORICA_B3_BDRX
E1CO34,ECOPETROL SA,DRN,41116700,0.083,OTHERS,OTHERS,OTHERS,95367899.53289524,0.4311377329414456,2024-02-19,2024-02-18,CARTEIRA_TEORICA_B3_BDRX
EQIX34,EQUINIX INC,DRN,75106736,0.271,OTHERS,OTHERS,OTHERS,95367899.53289524,0.787547344209814,2024-02-19,2024-02-18,CARTEIRA_TEORICA_B3_BDRX
E1QN34,EQUINOR ASA,DRN ED,63509400,0.277,OTHERS,OTHERS,OTHERS,95367899.53289524,0.6659410588999468,2024-02-19,2024-02-18,CARTEIRA_TEORICA_B3_BDRX
E1XC34,EXELON CORP,DRN,9942990,0.118,OTHERS,OTHERS,OTHERS,95367899.53289524,0.10425929530481444,2024-02-19,2024-02-18,CARTEIRA_TEORICA_B3_BDRX
EXXO34,EXXON MOBIL,DRN ED,320490640,1.414,OTHERS,OTHERS,OTHERS,95367899.53289524,3.3605714456304367,2024-02-19,2024-02-18,CARTEIRA_TEORICA_B3_BDRX
FSLR34,FIRST SOLAR,DRN,2136884,0.057,OTHERS,OTHERS,OTHERS,95367899.53289524,0.022406742839742685,2024-02-19,2024-02-18,CARTEIRA_TEORICA_B3_BDRX
FDMO34,FORD MOTORS,DRN ED,39321020,0.165,OTHERS,OTHERS,OTHERS,95367899.53289524,0.4123087558034872,2024-02-19,2024-02-18,CARTEIRA_TEORICA_B3_BDRX
FCXO34,FREEPORT,DRN,43019310,0.189,OTHERS,OTHERS,OTHERS,95367899.53289524,0.45108794689518517,2024-02-19,2024-02-18,CARTEIRA_TEORICA_B3_BDRX
GEOO34,GE,DRN,10883860,0.549,OTHERS,OTHERS,OTHERS,95367899.53289524,0.11412498391291329,2024-02-19,2024-02-18,CARTEIRA_TEORICA_B3_BDRX
GMCO34,GENERAL MOT,DRN,54779240,0.181,OTHERS,OTHERS,OTHERS,95367899.53289524,0.5743991455018364,2024-02-19,2024-02-18,CARTEIRA_TEORICA_B3_BDRX
GSGI34,GOLDMANSACHS,DRN,97833750,0.426,OTHERS,OTHERS,OTHERS,95367899.53289524,1.025856189338156,2024-02-19,2024-02-18,CARTEIRA_TEORICA_B3_BDRX
HOME34,HOME DEPOT,DRN,278673304,1.227,OTHERS,OTHERS,OTHERS,95367899.53289524,2.922087047789883,2024-02-19,2024-02-18,CARTEIRA_TEORICA_B3_BDRX
HOND34,HONDA MO,DRN,18114280,0.214,OTHERS,OTHERS,OTHERS,95367899.53289524,0.18994106076281825,2024-02-19,2024-02-18,CARTEIRA_TEORICA_B3_BDRX
HPQB34,HP COMPANY,DRN,9882700,0.096,OTHERS,OTHERS,OTHERS,95367899.53289524,0.10362711193603631,2024-02-19,2024-02-18,CARTEIRA_TEORICA_B3_BDRX
ITLC34,INTEL,DRN ED,252960000,0.623,OTHERS,OTHERS,OTHERS,95367899.53289524,2.65246483606097,2024-02-19,2024-02-18,CARTEIRA_TEORICA_B3_BDRX
JDCO34,JD COM,DRN,82699260,0.114,OTHERS,OTHERS,OTHERS,95367899.53289524,0.8671603380703017,2024-02-19,2024-02-18,CARTEIRA_TEORICA_B3_BDRX
JNJB34,JOHNSON,DRN ED,25500000,0.091,OTHERS,OTHERS,OTHERS,95367899.53289524,0.26738556815130743,2024-02-19,2024-02-18,CARTEIRA_TEORICA_B3_BDRX
