ATIVO,NOME_EMPRESA,TIPO,QTD_TEORICA,PORC_PART,REDUTOR,PROPORCAO_QTD,DATA_REF,DATE_UPDATE,CARTEIRA_TEORICA
MULT3,MULTIPLAN,ON      N2,266933994,0.359,862108463.2181795,0.30962924665367225,2023-08-08,2023-08-08,CARTEIRA_TEORICA_B3_MLCX
NEOE3,NEOENERGIA,ON      NM,196252888,0.19,862108463.2181795,0.22764292008850515,2023-08-08,2023-08-08,CARTEIRA_TEORICA_B3_MLCX
PETR3,PETROBRAS,ON      N2,3701760571,6.051,862108463.2181795,4.293845529809132,2023-08-08,2023-08-08,CARTEIRA_TEORICA_B3_MLCX
PETR4,PETROBRAS,PN      N2,4566511125,6.809,862108463.2181795,5.296910214700355,2023-08-08,2023-08-08,CARTEIRA_TEORICA_B3_MLCX
PRIO3,PETRORIO,ON      NM,839159130,1.982,862108463.2181795,0.9733799931246336,2023-08-08,2023-08-08,CARTEIRA_TEORICA_B3_MLCX
PSSA3,PORTO SEGURO,ON      NM,179759767,0.247,862108463.2181795,0.208511776266494,2023-08-08,2023-08-08,CARTEIRA_TEORICA_B3_MLCX
RADL3,RAIADROGASIL,ON      NM,1243912161,1.715,862108463.2181795,1.4428719982130542,2023-08-08,2023-08-08,CARTEIRA_TEORICA_B3_MLCX
RAIZ4,RAIZEN,PN      N2,1200488532,0.238,862108463.2181795,1.3925028963509716,2023-08-08,2023-08-08,CARTEIRA_TEORICA_B3_MLCX
RDOR3,REDE D OR,ON      NM,1095177074,1.873,862108463.2181795,1.270347201919112,2023-08-08,2023-08-08,CARTEIRA_TEORICA_B3_MLCX
RAIL3,RUMO S.A.,ON      NM,1215642613,1.396,862108463.2181795,1.4100808249371626,2023-08-08,2023-08-08,CARTEIRA_TEORICA_B3_MLCX
SBSP3,SABESP,ON      NM,340002999,0.893,862108463.2181795,0.39438540915234377,2023-08-08,2023-08-08,CARTEIRA_TEORICA_B3_MLCX
SANB11,SANTANDER BR,UNT,355642848,0.489,862108463.2181795,0.4125268028020682,2023-08-08,2023-08-08,CARTEIRA_TEORICA_B3_MLCX
CSNA3,SID NACIONAL,ON,589695175,0.375,862108463.2181795,0.6840150632540095,2023-08-08,2023-08-08,CARTEIRA_TEORICA_B3_MLCX
SUZB3,SUZANO S.A.,ON      NM,726823001,1.813,862108463.2181795,0.8430760536636306,2023-08-08,2023-08-08,CARTEIRA_TEORICA_B3_MLCX
VIVT3,TELEF BRASIL,ON  EJ,423091712,0.887,862108463.2181795,0.4907639004269065,2023-08-08,2023-08-08,CARTEIRA_TEORICA_B3_MLCX
TIMS3,TIM,ON      NM,808436195,0.575,862108463.2181795,0.9377430213156412,2023-08-08,2023-08-08,CARTEIRA_TEORICA_B3_MLCX
TOTS3,TOTVS,ON  EJ  NM,513869896,0.752,862108463.2181795,0.5960617693993703,2023-08-08,2023-08-08,CARTEIRA_TEORICA_B3_MLCX
TRPL4,TRAN PAULIST,PN      N1,395794140,0.493,862108463.2181795,0.45910016765469774,2023-08-08,2023-08-08,CARTEIRA_TEORICA_B3_MLCX
UGPA3,ULTRAPAR,ON      NM,1087887681,1.035,862108463.2181795,1.261891893438797,2023-08-08,2023-08-08,CARTEIRA_TEORICA_B3_MLCX
VALE3,VALE,ON      NM,4448529763,14.918,862108463.2181795,5.16005810497905,2023-08-08,2023-08-08,CARTEIRA_TEORICA_B3_MLCX
VAMO3,VAMOS,ON      NM,433114868,0.249,862108463.2181795,0.5023902286995514,2023-08-08,2023-08-08,CARTEIRA_TEORICA_B3_MLCX
VBBR3,VIBRA,ON      NM,1114442976,0.944,862108463.2181795,1.2926946243398154,2023-08-08,2023-08-08,CARTEIRA_TEORICA_B3_MLCX
WEGE3,WEG,ON      NM,1481593024,2.996,862108463.2181795,1.7185691675840138,2023-08-08,2023-08-08,CARTEIRA_TEORICA_B3_MLCX
