ATIVO,NOME_EMPRESA,TIPO,QTD_TEORICA,PORC_PART,REDUTOR,PROPORCAO_QTD,DATA_REF,DATE_UPDATE,CARTEIRA_TEORICA
NTCO3,GRUPO NATURA,ON      NM,850935197,0.518,16273763.11400699,52.28877863335688,2025-02-11,2025-02-11,CARTEIRA_TEORICA_B3_IBOV
HAPV3,HAPVIDA,ON      NM,4779395040,0.548,16273763.11400699,293.6871457767704,2025-02-11,2025-02-11,CARTEIRA_TEORICA_B3_IBOV
HYPE3,HYPERA,ON      NM,370735677,0.34,16273763.11400699,22.781189230959377,2025-02-11,2025-02-11,CARTEIRA_TEORICA_B3_IBOV
IGTI11,IGUATEMI S.A,UNT     N1,211783588,0.193,16273763.11400699,13.013805504992005,2025-02-11,2025-02-11,CARTEIRA_TEORICA_B3_IBOV
IRBR3,IRBBRASIL RE,ON      NM,81838243,0.209,16273763.11400699,5.028845659524256,2025-02-11,2025-02-11,CARTEIRA_TEORICA_B3_IBOV
ISAE4,ISA ENERGIA,PN      N1,395801044,0.468,16273763.11400699,24.321421003070277,2025-02-11,2025-02-11,CARTEIRA_TEORICA_B3_IBOV
ITSA4,ITAUSA,PN      N1,5778248950,2.706,16273763.11400699,355.0653226005609,2025-02-11,2025-02-11,CARTEIRA_TEORICA_B3_IBOV
ITUB4,ITAUUNIBANCO,PN  EJ  N1,4792902422,8.042,16273763.11400699,294.5171555234635,2025-02-11,2025-02-11,CARTEIRA_TEORICA_B3_IBOV
JBSS3,JBS,ON      NM,1145962972,1.968,16273763.11400699,70.41782309179972,2025-02-11,2025-02-11,CARTEIRA_TEORICA_B3_IBOV
KLBN11,KLABIN S/A,UNT     N2,765785673,0.801,16273763.11400699,47.056459384054854,2025-02-11,2025-02-11,CARTEIRA_TEORICA_B3_IBOV
RENT3,LOCALIZA,ON      NM,965986531,1.429,16273763.11400699,59.35852231796134,2025-02-11,2025-02-11,CARTEIRA_TEORICA_B3_IBOV
LREN3,LOJAS RENNER,ON      NM,1051120777,0.674,16273763.11400699,64.5899027555151,2025-02-11,2025-02-11,CARTEIRA_TEORICA_B3_IBOV
LWSA3,LWSA,ON      NM,389635155,0.06,16273763.11400699,23.94253574114257,2025-02-11,2025-02-11,CARTEIRA_TEORICA_B3_IBOV
MGLU3,MAGAZ LUIZA,ON      NM,353448195,0.126,16273763.11400699,21.718897622135326,2025-02-11,2025-02-11,CARTEIRA_TEORICA_B3_IBOV
POMO4,MARCOPOLO,PN      N2,666378439,0.263,16273763.11400699,40.948023781078724,2025-02-11,2025-02-11,CARTEIRA_TEORICA_B3_IBOV
MRFG3,MARFRIG,ON      NM,302019876,0.224,16273763.11400699,18.558699293100098,2025-02-11,2025-02-11,CARTEIRA_TEORICA_B3_IBOV
BEEF3,MINERVA,ON      NM,261359935,0.057,16273763.11400699,16.06020274284593,2025-02-11,2025-02-11,CARTEIRA_TEORICA_B3_IBOV
MRVE3,MRV,ON      NM,377241484,0.104,16273763.11400699,23.18096197893556,2025-02-11,2025-02-11,CARTEIRA_TEORICA_B3_IBOV
MULT3,MULTIPLAN,ON      N2,314150156,0.343,16273763.11400699,19.304088046458524,2025-02-11,2025-02-11,CARTEIRA_TEORICA_B3_IBOV
PCAR3,P.ACUCAR-CBD,ON      NM,462534972,0.061,16273763.11400699,28.422127614841063,2025-02-11,2025-02-11,CARTEIRA_TEORICA_B3_IBOV
PETR3,PETROBRAS,ON      N2,2255782178,4.419,16273763.11400699,138.61466227552654,2025-02-11,2025-02-11,CARTEIRA_TEORICA_B3_IBOV
PETR4,PETROBRAS,PN      N2,4431132660,7.986,16273763.11400699,272.28690923896266,2025-02-11,2025-02-11,CARTEIRA_TEORICA_B3_IBOV
RECV3,PETRORECSA,ON      NM,275170410,0.213,16273763.11400699,16.908837130802162,2025-02-11,2025-02-11,CARTEIRA_TEORICA_B3_IBOV
PRIO3,PETRORIO,ON      NM,779999989,1.527,16273763.11400699,47.929909237074135,2025-02-11,2025-02-11,CARTEIRA_TEORICA_B3_IBOV
PETZ3,PETZ,ON      NM,293689428,0.065,16273763.11400699,18.04680490569625,2025-02-11,2025-02-11,CARTEIRA_TEORICA_B3_IBOV
PSSA3,PORTO SEGURO,ON      NM,182560698,0.372,16273763.11400699,11.218099754866666,2025-02-11,2025-02-11,CARTEIRA_TEORICA_B3_IBOV
RADL3,RAIADROGASIL,ON      NM,1286616979,1.245,16273763.11400699,79.06081525130448,2025-02-11,2025-02-11,CARTEIRA_TEORICA_B3_IBOV
RAIZ4,RAIZEN,PN      N2,1198936529,0.104,16273763.11400699,73.67297413639156,2025-02-11,2025-02-11,CARTEIRA_TEORICA_B3_IBOV
RDOR3,REDE D OR,ON      NM,1145289019,1.601,16273763.11400699,70.376409621831,2025-02-11,2025-02-11,CARTEIRA_TEORICA_B3_IBOV
RAIL3,RUMO S.A.,ON      NM,1216914397,1.097,16273763.11400699,74.77768900006843,2025-02-11,2025-02-11,CARTEIRA_TEORICA_B3_IBOV
SBSP3,SABESP,ON      NM,683508568,3.25,16273763.11400699,42.00064626796106,2025-02-11,2025-02-11,CARTEIRA_TEORICA_B3_IBOV
SANB11,SANTANDER BR,UNT,356586730,0.456,16273763.11400699,21.91175621163382,2025-02-11,2025-02-11,CARTEIRA_TEORICA_B3_IBOV
STBP3,SANTOS BRP,ON      NM,855712622,0.552,16273763.11400699,52.58234472292887,2025-02-11,2025-02-11,CARTEIRA_TEORICA_B3_IBOV
SMTO3,SAO MARTINHO,ON      NM,128130966,0.139,16273763.11400699,7.873468791598447,2025-02-11,2025-02-11,CARTEIRA_TEORICA_B3_IBOV
CSNA3,SID NACIONAL,ON,727459637,0.323,16273763.11400699,44.701378034307766,2025-02-11,2025-02-11,CARTEIRA_TEORICA_B3_IBOV
SLCE3,SLC AGRICOLA,ON      NM,194261422,0.171,16273763.11400699,11.937092892349972,2025-02-11,2025-02-11,CARTEIRA_TEORICA_B3_IBOV
SUZB3,SUZANO S.A.,ON      NM,630821784,1.832,16273763.11400699,38.76311702344035,2025-02-11,2025-02-11,CARTEIRA_TEORICA_B3_IBOV
TAEE11,TAESA,UNT     N2,218568234,0.352,16273763.11400699,13.43071251982746,2025-02-11,2025-02-11,CARTEIRA_TEORICA_B3_IBOV
VIVT3,TELEF BRASIL,ON,382442128,0.942,16273763.11400699,23.50053428458893,2025-02-11,2025-02-11,CARTEIRA_TEORICA_B3_IBOV
TIMS3,TIM,ON      NM,807495418,0.626,16273763.11400699,49.619464922958144,2025-02-11,2025-02-11,CARTEIRA_TEORICA_B3_IBOV
TOTS3,TOTVS,ON      NM,540206440,0.896,16273763.11400699,33.19493077388099,2025-02-11,2025-02-11,CARTEIRA_TEORICA_B3_IBOV
UGPA3,ULTRAPAR,ON      NM,1090134379,0.889,16273763.11400699,66.9872340750561,2025-02-11,2025-02-11,CARTEIRA_TEORICA_B3_IBOV
USIM5,USIMINAS,PNA     N1,515193199,0.144,16273763.11400699,31.657902071621532,2025-02-11,2025-02-11,CARTEIRA_TEORICA_B3_IBOV
VALE3,VALE,ON      NM,4270903023,11.578,16273763.11400699,262.4410219738292,2025-02-11,2025-02-11,CARTEIRA_TEORICA_B3_IBOV
VAMO3,VAMOS,ON      NM,485166826,0.102,16273763.11400699,29.812823414051792,2025-02-11,2025-02-11,CARTEIRA_TEORICA_B3_IBOV
VBBR3,VIBRA,ON      NM,1023538460,0.85,16273763.11400699,62.89500792346118,2025-02-11,2025-02-11,CARTEIRA_TEORICA_B3_IBOV
VIVA3,VIVARA S.A.,ON      NM,125446075,0.125,16273763.11400699,7.708485991910949,2025-02-11,2025-02-11,CARTEIRA_TEORICA_B3_IBOV
WEGE3,WEG,ON      NM,1243177587,3.298,16273763.11400699,76.39152532151489,2025-02-11,2025-02-11,CARTEIRA_TEORICA_B3_IBOV
YDUQ3,YDUQS PART,ON      NM,277677050,0.148,16273763.11400699,17.062866655653885,2025-02-11,2025-02-11,CARTEIRA_TEORICA_B3_IBOV
