date,abcb4.sa,also3.sa,alpa4.sa,alup11.sa,amer3.sa,anim3.sa,arzz3.sa,bpan4.sa,brsr6.sa,brpr3.sa,brap4.sa,agro3.sa,brfs3.sa,cogn3.sa,csmg3.sa,cvcb3.sa,cyre3.sa,dasa3.sa,dxco3.sa,pnvl3.sa,dirr3.sa,ecor3.sa,embr3.sa,enat3.sa,enbr3.sa,even3.sa,eztc3.sa,fher3.sa,fesa4.sa,flry3.sa,gfsa3.sa,goau4.sa,goll4.sa,grnd3.sa,guar3.sa,meal3.sa,mypk3.sa,rani3.sa,jhsf3.sa,kepl3.sa,ligt3.sa,logn3.sa,amar3.sa,mdia3.sa,pomo4.sa,mrfg3.sa,leve3.sa,mils3.sa,beef3.sa,mrve3.sa,odpv3.sa,pcar3.sa,ptbl3.sa,posi3.sa,qual3.sa,rapt4.sa,rcsl3.sa,romi3.sa,stbp3.sa,smto3.sa,seer3.sa,sqia3.sa,slce3.sa,syne3.sa,tasa4.sa,tend3.sa,tris3.sa,tupy3.sa,unip6.sa,usim3.sa,usim5.sa,vlid3.sa,viia3.sa,vulc3.sa,wizs3.sa,yduq3.sa,DATE_UPDATE,CARTEIRA_TEORICA
2006-01-04,NA,NA,NA,NA,36.054539,NA,NA,NA,NA,NA,5.585012,NA,NA,NA,NA,NA,5.114797,10.762905,NA,0.588189,NA,NA,15.120571,NA,3.65885,NA,NA,NA,1.791906,NA,14.959152,8.721763,58.745468,1.118565,6.539958,NA,4.3962580000000004,0.302643,NA,397.800415,8.012798,NA,NA,NA,0.518432,NA,6.946198,NA,NA,NA,NA,32.959362,1.307295,NA,NA,2.743078,23.792667,2.89795,NA,NA,NA,NA,NA,1.731278,8.42448,NA,NA,2.433167,3.691589,8.489693,9.10898,NA,1.832212,84287.671875,NA,NA,2023-01-11,MATRIZ_PRECO_CT_B3_SMLL
2006-01-05,NA,NA,NA,NA,35.739681,NA,NA,NA,NA,NA,5.639792,NA,NA,NA,NA,NA,5.08283,10.648546,NA,0.588189,NA,NA,15.493088,NA,3.724656,NA,NA,NA,1.791906,NA,12.55956,8.515843,56.397491,1.098636,6.628513,NA,4.3962580000000004,0.302643,NA,397.800415,7.987441,NA,NA,NA,0.523678,NA,6.946198,NA,NA,NA,NA,32.959362,1.281017,NA,NA,2.717812,23.792667,2.89795,NA,NA,NA,NA,NA,1.720457,8.366777,NA,NA,2.454458,3.691589,8.524066,8.820461,NA,1.832212,84287.671875,NA,NA,2023-01-11,MATRIZ_PRECO_CT_B3_SMLL
2006-01-06,NA,NA,NA,NA,35.654591,NA,NA,NA,NA,NA,5.693676,NA,NA,NA,NA,NA,5.114797,10.72927,NA,0.587915,NA,NA,16.509029,NA,3.868113,NA,NA,NA,1.791906,NA,12.55956,8.704306,55.752953,1.12163,7.188782,NA,4.3962580000000004,0.302643,NA,397.800415,8.114224,NA,NA,NA,0.520181,NA,6.946198,NA,NA,NA,NA,32.959362,1.281017,NA,NA,2.710594,20.548212,2.89795,NA,NA,NA,NA,NA,1.731278,8.539882,NA,NA,2.454458,3.674731,8.524066,8.820461,NA,1.832212,84287.671875,NA,NA,2023-01-11,MATRIZ_PRECO_CT_B3_SMLL
2006-01-09,NA,NA,NA,NA,35.654591,NA,NA,NA,NA,NA,5.655959,NA,NA,NA,NA,NA,5.43607,10.639578,NA,0.587915,NA,NA,17.101662,NA,4.018153,NA,NA,NA,1.790649,NA,12.55956,8.725248,53.86536,1.124186,7.391321,NA,4.3962580000000004,0.302643,NA,397.800415,8.028012,NA,NA,NA,0.533295,NA,6.946198,NA,NA,NA,NA,32.959362,1.287587,NA,NA,2.743078,20.548212,2.89795,NA,NA,NA,NA,NA,1.840024,9.059201,NA,NA,2.454458,3.607305,8.934802,8.83695,NA,1.832212,84287.671875,NA,NA,2023-01-11,MATRIZ_PRECO_CT_B3_SMLL
2006-01-10,NA,NA,NA,NA,36.582123,NA,NA,NA,NA,NA,5.671226,NA,NA,NA,NA,NA,5.394513,10.650787,NA,0.587915,NA,NA,17.000069,NA,4.080012,NA,NA,NA,1.741607,NA,12.55956,8.533295,56.627686,1.124186,7.382553,NA,4.3962580000000004,0.302643,NA,397.800415,8.063513,NA,NA,NA,0.524552,NA,6.946198,NA,NA,NA,NA,32.959362,1.287587,NA,NA,2.761124,20.548212,2.89795,NA,NA,NA,NA,NA,1.825957,9.001498,NA,NA,2.433167,3.624162,8.678736,8.672079,NA,1.832212,84287.671875,NA,NA,2023-01-11,MATRIZ_PRECO_CT_B3_SMLL
2006-01-11,NA,NA,NA,NA,38.12233,NA,NA,NA,NA,NA,5.774501,NA,NA,NA,NA,NA,5.59431,10.650787,NA,0.587915,NA,NA,16.847679,NA,4.106334,NA,NA,NA,1.752924,NA,12.55956,8.69733,56.563229,1.144114,7.8718,NA,4.3962580000000004,0.302643,NA,397.800415,8.114224,NA,NA,NA,0.528049,NA,6.946198,NA,NA,NA,NA,32.959362,1.287587,NA,NA,2.869404,20.548212,2.89795,NA,NA,NA,NA,NA,1.893585,9.059201,NA,NA,2.433167,3.607305,8.764666,8.985329,NA,1.832212,84287.671875,NA,NA,2023-01-11,MATRIZ_PRECO_CT_B3_SMLL
2006-01-12,NA,NA,NA,NA,38.266994,NA,NA,NA,NA,NA,5.836468,NA,10.124116,NA,NA,NA,5.434473,10.361535,NA,0.587915,NA,NA,16.331234,NA,4.060269,NA,NA,NA,1.722744,NA,12.55956,8.672898,55.798992,1.149736,8.197963,NA,5.249767,0.302643,NA,397.800415,7.896156,NA,NA,NA,0.533295,NA,6.946198,NA,NA,NA,NA,32.959362,1.287587,NA,NA,2.88745,20.548212,2.89795,NA,NA,NA,NA,NA,1.839483,8.655286,NA,NA,2.433167,3.607305,8.706233,9.001818,NA,1.832212,84287.671875,NA,NA,2023-01-11,MATRIZ_PRECO_CT_B3_SMLL
2006-01-13,NA,NA,NA,NA,39.126446,NA,NA,NA,NA,NA,5.947825,NA,NA,NA,NA,NA,5.750951,10.496072,NA,0.587915,NA,NA,17.347176,NA,4.047108,NA,NA,NA,1.703883,NA,12.55956,8.742701,55.430672,1.161999,8.153247,NA,5.69007,0.302643,NA,395.781128,7.809941,NA,NA,NA,0.546408,NA,6.946198,NA,NA,NA,NA,32.959362,1.313864,NA,NA,3.122056,20.548212,2.89795,NA,NA,NA,NA,NA,1.946605,9.116903,NA,NA,2.433167,3.573592,8.69592,8.944112,NA,1.832212,84287.671875,NA,NA,2023-01-11,MATRIZ_PRECO_CT_B3_SMLL
2006-01-16,NA,NA,NA,NA,41.270832,NA,NA,NA,NA,NA,6.03943,NA,NA,NA,NA,NA,5.834066,10.655273,NA,0.587915,NA,NA,18.278452,NA,4.05369,NA,NA,NA,1.75984,NA,12.55956,8.829952,56.627686,1.170175,8.311946,NA,5.757809,0.302643,NA,397.800415,7.962085,NA,NA,NA,0.559522,NA,6.946198,NA,NA,NA,NA,32.959362,1.313864,NA,NA,3.248382,20.548212,2.817451,NA,NA,NA,NA,NA,1.974739,9.347709,NA,NA,2.433167,3.573592,8.575623,9.051276,NA,1.832212,84287.671875,NA,NA,2023-01-11,MATRIZ_PRECO_CT_B3_SMLL
2006-01-17,NA,NA,NA,NA,39.909313,NA,NA,NA,NA,NA,6.016977,NA,NA,NA,NA,NA,5.530375,10.426561,NA,0.587915,NA,NA,19.218197,NA,3.948398,NA,NA,NA,1.760469,NA,12.55956,8.760152,54.473068,1.17273,8.311946,NA,5.757809,0.287481,NA,383.665375,7.749086,NA,NA,NA,0.55078,NA,6.946198,NA,NA,NA,NA,32.959362,1.313864,NA,NA,3.230335,20.548212,2.817451,NA,NA,NA,NA,NA,1.871944,9.463113,NA,NA,2.433167,3.691589,8.678736,9.110629,NA,1.832212,84287.671875,NA,NA,2023-01-11,MATRIZ_PRECO_CT_B3_SMLL
2006-01-18,NA,NA,NA,NA,39.143467,NA,NA,NA,NA,NA,5.972075,NA,11.538517,NA,NA,NA,5.249062,10.538676,NA,0.587915,NA,NA,19.048872,NA,3.843108,NA,NA,NA,1.760469,NA,12.55956,8.561216,54.252075,1.236604,8.307564,NA,5.757809,0.282932,NA,397.800415,7.936728,NA,NA,NA,0.55078,NA,6.946198,NA,NA,NA,NA,32.959362,1.313864,NA,NA,3.212289,20.548212,2.817451,NA,NA,NA,NA,NA,1.776724,10.040132,NA,NA,2.740354,3.843298,8.62718,8.927626,NA,1.832212,84287.671875,NA,NA,2023-01-11,MATRIZ_PRECO_CT_B3_SMLL
2006-01-19,NA,NA,NA,NA,39.568939,NA,NA,NA,NA,NA,6.214549,NA,NA,NA,NA,NA,5.38652,10.98713,NA,0.587915,NA,NA,19.38752,NA,4.014205,NA,NA,NA,1.806996,NA,12.55956,8.987009,56.719765,1.225873,8.855554,NA,5.757809,0.282022,NA,397.800415,7.941798,NA,NA,NA,0.559522,NA,6.946198,NA,NA,NA,NA,32.959362,1.182478,NA,NA,3.208679,20.548212,2.817451,NA,NA,NA,NA,NA,1.823252,10.27094,NA,NA,3.099246,3.944437,8.936521,9.102386,NA,1.832212,84287.671875,NA,NA,2023-01-11,MATRIZ_PRECO_CT_B3_SMLL
2006-01-20,NA,NA,NA,NA,40.249695,NA,NA,NA,NA,NA,6.043919,NA,NA,NA,NA,NA,5.394513,11.155299,NA,0.587915,NA,NA,18.964212,NA,3.922077,NA,NA,NA,1.77996,NA,12.55956,8.699072,56.075226,1.226384,8.855554,NA,5.757809,0.282022,NA,403.858246,8.180153,NA,NA,NA,0.542912,NA,6.946198,NA,NA,NA,NA,32.959362,1.182478,NA,NA,3.154539,20.548212,2.817451,NA,NA,NA,NA,NA,1.825957,10.213237,NA,NA,3.345606,3.843298,9.192587,9.397502,NA,1.832212,84287.671875,NA,NA,2023-01-11,MATRIZ_PRECO_CT_B3_SMLL
2006-01-23,NA,NA,NA,NA,39.645523,NA,NA,NA,NA,NA,5.972075,NA,NA,NA,NA,NA,5.38652,11.65757,NA,0.587915,NA,NA,18.498569,NA,3.922077,NA,NA,NA,1.791906,NA,12.55956,8.751424,55.154449,1.216165,9.381628,NA,5.757809,0.282022,NA,411.935303,8.413438,NA,NA,NA,0.55078,NA,6.946198,NA,NA,NA,NA,32.959362,1.182478,NA,NA,3.194242,20.548212,2.89795,NA,NA,NA,NA,NA,1.823252,9.924728,NA,NA,3.345606,3.843298,9.183992,9.661293,NA,1.832212,84287.671875,NA,NA,2023-01-11,MATRIZ_PRECO_CT_B3_SMLL
2006-01-24,NA,NA,NA,NA,39.90081,NA,NA,NA,NA,NA,6.317826,NA,NA,NA,NA,NA,5.506398,12.556718,NA,0.587915,NA,NA,18.540907,NA,4.081327,NA,NA,NA,1.791906,NA,12.55956,9.152786,55.891064,1.207477,9.644661,NA,5.757809,0.282022,NA,411.935303,8.190296,NA,NA,NA,0.542038,NA,6.946198,NA,NA,NA,NA,32.959362,1.189047,NA,NA,3.161759,20.548212,3.018699,NA,NA,NA,NA,NA,1.863829,9.636219,NA,NA,3.528094,3.759014,9.452089,10.131168,NA,1.832212,84287.671875,NA,NA,2023-01-11,MATRIZ_PRECO_CT_B3_SMLL
2006-01-25,NA,NA,NA,NA,39.90081,NA,NA,NA,NA,NA,6.317826,NA,NA,NA,NA,NA,NA,12.556718,NA,0.587915,NA,NA,18.540907,NA,4.081327,NA,NA,NA,1.791906,NA,12.55956,9.152786,55.891064,1.207477,9.644661,NA,5.757809,0.282022,NA,411.935303,8.190296,NA,NA,NA,0.542038,NA,6.946198,NA,NA,NA,NA,32.959362,1.189047,NA,NA,3.161759,20.548212,3.018699,NA,NA,NA,NA,NA,NA,9.636219,NA,NA,3.528094,3.759014,9.452089,10.131168,NA,1.832212,84287.671875,NA,NA,2023-01-11,MATRIZ_PRECO_CT_B3_SMLL
2006-01-26,NA,NA,NA,NA,41.441021,NA,NA,NA,NA,NA,6.820738,NA,NA,NA,NA,NA,5.586317,12.80337,NA,0.587915,NA,NA,18.244579,NA,4.277431,NA,NA,NA,1.785619,NA,12.55956,9.597773,60.40287,1.241715,9.995378,NA,5.757809,0.282022,NA,411.935303,7.926584,NA,NA,NA,0.537666,NA,6.946198,NA,NA,NA,NA,32.959362,1.189047,NA,NA,3.194242,41.096428,3.018699,NA,NA,NA,NA,NA,1.89088,9.809326,NA,NA,3.528094,3.708444,9.709874,10.599392,NA,1.832212,84287.671875,NA,NA,2023-01-11,MATRIZ_PRECO_CT_B3_SMLL
2006-01-27,NA,NA,NA,NA,43.142906,NA,NA,NA,NA,NA,6.578263,NA,NA,NA,NA,NA,5.59431,12.935665,NA,0.615261,NA,NA,17.609623,NA,4.369561,NA,NA,NA,1.791906,NA,12.55956,9.840335,62.244419,1.225873,9.995378,NA,5.757809,0.282022,NA,412.339294,7.759229,NA,NA,NA,0.528924,NA,6.946198,NA,NA,NA,NA,32.959362,1.189047,NA,NA,3.150931,41.096428,3.018699,NA,NA,NA,NA,NA,1.893585,9.463113,NA,NA,3.631501,3.792727,10.912867,10.815369,NA,1.832212,84287.671875,NA,NA,2023-01-11,MATRIZ_PRECO_CT_B3_SMLL
2006-01-30,NA,NA,NA,NA,44.206585,NA,NA,NA,NA,NA,6.766855,NA,NA,NA,NA,NA,5.562341,13.296667,NA,0.615261,NA,NA,17.609623,NA,4.330076,NA,NA,NA,1.804481,NA,12.55956,10.034037,62.704792,1.190615,9.951539,NA,5.757809,0.282022,NA,412.339294,7.708515,NA,NA,NA,0.524552,NA,6.946198,NA,NA,NA,NA,32.959362,1.189047,NA,NA,3.194242,41.096428,3.018699,NA,NA,NA,NA,NA,1.882764,9.347709,NA,NA,3.631501,3.742157,11.909634,11.573765,NA,1.832212,84287.671875,NA,NA,2023-01-11,MATRIZ_PRECO_CT_B3_SMLL
2006-01-31,NA,NA,NA,NA,44.16404,NA,NA,NA,NA,NA,6.726442,NA,13.399566,NA,NA,NA,5.274634,12.444606,NA,0.601588,NA,NA,18.540907,NA,4.40773,NA,NA,NA,1.779331,NA,12.55956,10.027054,62.428577,1.144626,9.820022,NA,5.757809,0.282022,NA,412.339294,7.561445,NA,NA,NA,0.51581,NA,6.946198,NA,NA,NA,NA,32.959362,1.189047,NA,NA,3.205069,41.096428,3.058948,NA,NA,NA,NA,NA,1.78538,9.116903,NA,NA,3.740995,3.742157,12.114142,11.921637,NA,1.832212,84287.671875,NA,NA,2023-01-11,MATRIZ_PRECO_CT_B3_SMLL
2006-02-01,NA,NA,NA,NA,43.228001,NA,NA,NA,NA,NA,6.690521,NA,NA,NA,NA,NA,5.274634,12.783188,NA,0.587915,NA,NA,18.371586,NA,4.323496,NA,NA,NA,1.779331,NA,12.55956,10.2068,60.12664,1.131851,9.59644,NA,5.757809,0.282022,NA,412.339294,7.607086,NA,NA,NA,0.552529,NA,6.946198,NA,NA,NA,NA,32.959362,1.189047,NA,NA,3.212289,41.096428,3.099197,NA,NA,NA,NA,NA,1.78538,8.943797,NA,NA,3.740995,3.759014,12.201786,11.870527,NA,1.832212,84287.671875,NA,NA,2023-01-11,MATRIZ_PRECO_CT_B3_SMLL
2006-02-02,NA,NA,NA,NA,42.249413,NA,NA,NA,NA,NA,6.488458,NA,NA,NA,NA,NA,5.242666,12.780946,NA,0.615261,NA,NA,18.032938,NA,4.448529,NA,NA,NA,1.773044,NA,12.55956,9.683287,61.507797,1.108856,9.074753,NA,5.961027,0.282022,NA,412.339294,7.480302,NA,NA,NA,0.534169,NA,6.946198,NA,NA,NA,NA,32.959362,1.189047,NA,NA,3.140102,41.096428,3.099197,NA,NA,NA,NA,NA,1.77456,9.463113,NA,NA,3.740995,3.674731,11.681062,11.181375,NA,1.832212,84287.671875,NA,NA,2023-01-11,MATRIZ_PRECO_CT_B3_SMLL
2006-02-03,NA,NA,NA,NA,41.270832,NA,NA,NA,NA,NA,6.466006,NA,13.325123,NA,NA,NA,5.250658,12.603806,NA,0.615261,NA,NA,18.202255,NA,4.343239,NA,NA,NA,1.754182,NA,12.55956,9.84208,59.482075,1.088416,9.293947,NA,5.961027,0.282022,NA,412.339294,7.454945,NA,NA,NA,0.535043,NA,6.946198,NA,NA,NA,NA,32.959362,1.189047,NA,NA,3.302521,41.096428,3.099197,NA,NA,NA,NA,NA,1.777265,9.347709,NA,NA,3.044501,3.674731,11.426716,11.031348,NA,1.832212,84287.671875,NA,NA,2023-01-11,MATRIZ_PRECO_CT_B3_SMLL
2006-02-06,NA,NA,NA,NA,40.845356,NA,NA,NA,NA,NA,6.628552,NA,12.80403,NA,NA,NA,5.130781,12.388549,NA,0.615261,NA,NA,17.541893,NA,4.172142,NA,NA,NA,1.729033,NA,12.55956,9.868257,61.213161,1.057757,9.293068,NA,5.961027,0.282022,NA,411.935303,7.201375,NA,NA,NA,0.534169,NA,6.946198,NA,NA,NA,NA,32.959362,1.189047,NA,NA,3.270037,41.096428,3.099197,NA,NA,NA,NA,NA,1.736688,9.867028,NA,NA,3.044501,3.624162,11.170648,10.884615,NA,1.832212,84287.671875,NA,NA,2023-01-11,MATRIZ_PRECO_CT_B3_SMLL
2006-02-07,NA,NA,NA,NA,39.483841,NA,NA,NA,NA,NA,6.398652,NA,12.208492,NA,NA,NA,5.114797,11.605995,NA,0.615261,NA,NA,17.558828,NA,4.073431,NA,NA,NA,1.737835,NA,12.55956,9.49307,58.625763,1.034762,9.118589,NA,5.961027,0.243206,NA,411.935303,6.750021,NA,NA,NA,0.531546,NA,6.946198,NA,NA,NA,NA,32.959362,1.189047,NA,NA,3.208679,41.096428,3.079072,NA,NA,NA,NA,NA,1.731278,10.213237,NA,NA,3.044501,3.573592,10.997075,10.477389,NA,1.832212,84287.671875,NA,NA,2023-01-11,MATRIZ_PRECO_CT_B3_SMLL
2006-02-08,NA,NA,NA,NA,39.994411,NA,NA,NA,NA,NA,6.38518,NA,NA,NA,4.297306,NA,5.034878,11.379525,NA,0.615261,NA,NA,17.059317,NA,3.9089140000000002,NA,NA,NA,1.697595,NA,12.55956,9.527973,58.763889,1.011767,8.767873,NA,5.961027,0.2426,NA,411.935303,6.897092,NA,NA,NA,0.528924,NA,6.946198,NA,NA,NA,NA,32.959362,1.313864,NA,NA,3.248382,41.096428,3.139447,NA,NA,NA,NA,NA,1.704227,10.617151,NA,NA,3.044501,3.590448,10.998793,10.668635,NA,1.832212,84287.671875,NA,NA,2023-01-11,MATRIZ_PRECO_CT_B3_SMLL
2006-02-09,NA,NA,NA,NA,42.538738,NA,NA,NA,NA,NA,6.492949,NA,NA,NA,4.430212,NA,5.226684,12.130689,NA,0.615261,NA,NA,16.932333,NA,3.96156,NA,NA,NA,1.722744,NA,12.55956,9.597773,59.574169,1.034762,8.943233,NA,5.961027,0.245632,NA,411.935303,6.917377,NA,NA,NA,0.55078,NA,6.946198,NA,NA,NA,NA,32.959362,1.313864,NA,NA,3.248382,41.096428,3.139447,NA,NA,NA,NA,NA,1.769149,10.963364,NA,NA,3.044501,3.573592,11.172369,10.798883,NA,1.832212,84287.671875,NA,NA,2023-01-11,MATRIZ_PRECO_CT_B3_SMLL
2006-02-10,NA,NA,NA,NA,43.185459,NA,NA,NA,NA,NA,6.3753,NA,NA,NA,4.430212,NA,5.34656,11.884037,NA,0.615261,NA,NA,16.763008,NA,4.212941,NA,NA,NA,1.666158,NA,12.55956,9.510522,62.244419,1.026586,8.678442,NA,5.961027,0.245632,NA,407.896759,6.947804,NA,NA,NA,0.546408,NA,6.946198,NA,NA,NA,NA,32.959362,1.44525,NA,NA,3.277257,41.096428,3.099197,NA,NA,NA,NA,NA,1.809726,10.963364,NA,NA,3.044501,3.573592,11.170648,10.96375,NA,1.832212,84287.671875,NA,NA,2023-01-11,MATRIZ_PRECO_CT_B3_SMLL
2006-02-13,NA,NA,NA,NA,44.249138,NA,NA,NA,NA,NA,6.124743,NA,NA,NA,4.430212,NA,5.194715,11.771925,NA,0.615261,NA,NA,16.509029,NA,4.173458,NA,NA,NA,1.666158,NA,12.55956,9.109164,60.540981,1.016877,8.320714,NA,5.961027,0.245632,NA,405.069855,7.404232,NA,NA,NA,0.542038,NA,6.946198,NA,NA,NA,NA,32.959362,1.44525,NA,NA,3.248382,41.096428,3.099197,NA,NA,NA,NA,NA,1.758329,10.732555,NA,NA,3.044501,3.506166,10.998793,10.38836,NA,1.832212,84287.671875,NA,NA,2023-01-11,MATRIZ_PRECO_CT_B3_SMLL
2006-02-14,NA,NA,NA,NA,45.100075,NA,NA,NA,NA,NA,6.204669,NA,NA,NA,4.607419,NA,5.146765,11.435583,NA,0.615261,NA,NA,16.153444,NA,4.334026,NA,NA,NA,1.659242,NA,12.55956,9.309839,60.080589,1.021987,8.50396,NA,5.249767,0.245632,NA,399.819672,7.607086,NA,NA,NA,0.542038,NA,6.946198,NA,NA,NA,NA,32.959362,1.44525,NA,NA,3.270037,20.548212,3.099197,NA,NA,NA,NA,NA,1.742098,10.386345,NA,NA,3.044501,3.573592,11.067536,10.43782,NA,1.832212,84287.671875,NA,NA,2023-01-11,MATRIZ_PRECO_CT_B3_SMLL
2006-02-15,NA,NA,NA,NA,48.461311,NA,NA,NA,NA,NA,6.466006,NA,11.910726,NA,4.501096,NA,5.113199,11.020764,NA,0.615261,NA,NA,16.509029,NA,4.262954,NA,NA,NA,1.653583,NA,12.55956,9.772279,62.124718,1.016877,8.680197,NA,5.249767,0.245632,NA,399.415802,7.556373,NA,NA,NA,0.542038,NA,6.946198,NA,NA,NA,NA,32.959362,1.44525,NA,NA,3.273647,20.548212,3.099197,NA,NA,NA,NA,NA,1.730737,10.328642,NA,NA,3.044501,3.641018,11.41125,11.013212,NA,1.832212,84287.671875,NA,NA,2023-01-11,MATRIZ_PRECO_CT_B3_SMLL
2006-02-16,NA,NA,NA,NA,49.439896,NA,NA,NA,NA,NA,6.409428,NA,NA,NA,4.554258,NA,5.51439,11.325712,NA,0.615261,NA,NA,16.509029,NA,4.106334,NA,NA,NA,1.634722,NA,12.55956,10.084644,62.621948,1.022498,8.942355,NA,5.249767,0.245632,NA,399.819672,7.510731,NA,NA,NA,0.542038,NA,6.946198,NA,NA,NA,NA,32.959362,1.44525,NA,NA,3.428846,25.955639,3.099197,NA,NA,NA,NA,NA,1.866534,10.27094,NA,NA,3.044501,3.657876,11.858074,11.722149,NA,1.832212,84287.671875,NA,NA,2023-01-11,MATRIZ_PRECO_CT_B3_SMLL
2006-02-17,NA,NA,NA,NA,50.035564,NA,NA,NA,NA,NA,6.227124,NA,NA,NA,4.589699,NA,5.755744,11.659811,NA,0.615261,NA,NA,16.805336,NA,4.05369,NA,NA,NA,1.641009,NA,529.221375,10.156191,64.454277,1.016877,9.074753,NA,5.249767,0.245632,NA,399.819672,7.637515,NA,NA,NA,0.533295,NA,6.946198,NA,NA,NA,NA,32.959362,1.44525,NA,NA,3.490206,25.955639,3.219946,NA,NA,NA,NA,NA,1.948228,10.444047,NA,NA,3.044501,3.607305,12.373646,11.969449,NA,1.832212,84287.671875,NA,NA,2023-01-11,MATRIZ_PRECO_CT_B3_SMLL
2006-02-20,NA,NA,NA,NA,49.771767,NA,NA,NA,NA,NA,6.125641,NA,NA,NA,4.483376,NA,5.834066,11.659811,NA,0.615261,NA,NA,17.093189,NA,4.132657,NA,NA,NA,1.634722,NA,508.012726,10.384007,64.22406,1.021476,9.205395,NA,5.249767,0.245632,NA,399.415802,8.215653,NA,NA,NA,0.546408,NA,6.946198,NA,NA,NA,NA,32.959362,1.44525,NA,NA,3.558783,25.955639,3.219946,NA,NA,NA,NA,NA,1.974739,10.617151,NA,NA,3.044501,3.624162,12.801566,12.330511,NA,1.832212,84287.671875,NA,NA,2023-01-11,MATRIZ_PRECO_CT_B3_SMLL
2006-02-21,NA,NA,NA,NA,49.354809,NA,NA,NA,NA,NA,6.196588,NA,NA,NA,4.492234,NA,6.153741,11.738291,NA,0.615261,NA,NA,17.059317,NA,4.029999,NA,NA,NA,1.634722,NA,543.802246,10.329257,64.463478,1.016877,9.153659,NA,5.249767,0.245632,NA,399.415802,8.448937,NA,NA,NA,0.534169,NA,6.946198,NA,NA,NA,NA,32.959362,1.44525,NA,NA,3.493814,24.874153,3.219946,NA,NA,NA,NA,NA,2.082944,10.84796,NA,NA,3.041459,3.53988,12.373646,11.936476,NA,1.832212,84287.671875,NA,NA,2023-01-11,MATRIZ_PRECO_CT_B3_SMLL
2006-02-22,NA,NA,NA,NA,45.951023,NA,NA,NA,NA,NA,6.267535,NA,NA,NA,4.483376,NA,6.393496,11.884037,NA,0.623464,NA,NA,16.940792,NA,4.211624,NA,NA,NA,1.615859,NA,567.661926,10.382236,66.29583,1.021987,9.117716,NA,5.249767,0.245632,NA,397.800415,8.530079,NA,NA,NA,0.55078,NA,6.946198,NA,NA,NA,NA,32.959362,1.44525,NA,NA,3.501033,24.874153,3.340693,NA,NA,NA,NA,NA,2.164097,11.021065,NA,NA,3.041459,3.590448,12.373646,11.85404,NA,1.832212,84287.671875,NA,NA,2023-01-11,MATRIZ_PRECO_CT_B3_SMLL
2006-02-23,NA,NA,NA,NA,44.674606,NA,NA,NA,NA,NA,6.259453,NA,NA,NA,4.499323,NA,6.679606,11.884037,NA,0.620729,NA,NA,17.194784,NA,4.264271,NA,NA,NA,1.615859,NA,556.726257,10.41579,65.835442,0.996437,9.117716,NA,5.249767,0.245632,NA,397.800415,9.103148,NA,NA,NA,0.559522,NA,6.946198,NA,NA,NA,NA,32.959362,1.44525,NA,NA,3.555173,24.874153,3.219946,NA,NA,NA,NA,NA,2.260941,11.367275,NA,NA,3.041459,3.607305,12.287717,11.70566,NA,1.832212,84287.671875,NA,NA,2023-01-11,MATRIZ_PRECO_CT_B3_SMLL
2006-02-24,NA,NA,NA,NA,44.674606,NA,NA,NA,NA,NA,6.394162,NA,NA,NA,4.469197,NA,6.358332,11.872827,NA,0.620729,NA,NA,17.541893,NA,4.277431,NA,NA,NA,1.666158,NA,543.470825,10.461711,64.518715,1.027097,9.276413,NA,5.249767,0.2426,NA,403.050507,10.031211,NA,NA,NA,0.577008,NA,6.946198,NA,NA,NA,NA,32.959362,1.629191,NA,NA,3.555173,24.874153,3.219946,NA,NA,NA,NA,NA,2.152195,12.001998,NA,NA,3.041459,3.590448,12.029932,11.565519,NA,1.832212,84287.671875,NA,NA,2023-01-11,MATRIZ_PRECO_CT_B3_SMLL
2006-02-27,NA,NA,NA,NA,44.674606,NA,NA,NA,NA,NA,6.394162,NA,NA,NA,4.469197,NA,NA,11.872827,NA,0.620729,NA,NA,17.541893,NA,4.277431,NA,NA,NA,1.666158,NA,543.470825,10.461711,64.518715,1.027097,9.276413,NA,5.249767,0.2426,NA,403.050507,10.031211,NA,NA,NA,0.577008,NA,6.946198,NA,NA,NA,NA,32.959362,1.629191,NA,NA,3.555173,24.874153,3.219946,NA,NA,NA,NA,NA,NA,12.001998,NA,NA,3.041459,3.590448,12.029932,11.565519,NA,1.832212,84287.671875,NA,NA,2023-01-11,MATRIZ_PRECO_CT_B3_SMLL
2006-02-28,NA,NA,NA,NA,44.674606,NA,NA,NA,NA,NA,6.394162,NA,NA,NA,4.469197,NA,NA,11.872827,NA,0.620729,NA,NA,17.541893,NA,4.277431,NA,NA,NA,1.666158,NA,543.470825,10.461711,64.518715,1.027097,9.276413,NA,5.249767,0.2426,NA,403.050507,10.031211,NA,NA,NA,0.577008,NA,6.946198,NA,NA,NA,NA,32.959362,1.629191,NA,NA,3.555173,24.874153,3.219946,NA,NA,NA,NA,NA,NA,12.001998,NA,NA,3.041459,3.590448,12.029932,11.565519,NA,1.832212,84287.671875,NA,NA,2023-01-11,MATRIZ_PRECO_CT_B3_SMLL
