ATIVO,NOME_EMPRESA,TIPO,QTD_TEORICA,PORC_PART,REDUTOR,PROPORCAO_QTD,DATA_REF,DATE_UPDATE,CARTEIRA_TEORICA
ELET3,ELETROBRAS,ON      N1,1341442499,2.989,744918158.064432,1.8007917842754093,PRÉ/IA - ATE PRÉ/IA - - 20240830,2024-10-20,CARTEIRA_TEORICA_B3_PREVIA_QUADRIMESTRE_ICO2
ELET6,ELETROBRAS,PNB     N1,182326212,0.452,744918158.064432,0.24476005857307834,PRÉ/IA - ATE PRÉ/IA - - 20240830,2024-10-20,CARTEIRA_TEORICA_B3_PREVIA_QUADRIMESTRE_ICO2
EMBR3,EMBRAER,ON      NM,976028357,2.44,744918158.064432,1.3102491145283346,PRÉ/IA - ATE PRÉ/IA - - 20240830,2024-10-20,CARTEIRA_TEORICA_B3_PREVIA_QUADRIMESTRE_ICO2
ENGI11,ENERGISA,UNT     N2,416146490,1.063,744918158.064432,0.5586472627829341,PRÉ/IA - ATE PRÉ/IA - - 20240830,2024-10-20,CARTEIRA_TEORICA_B3_PREVIA_QUADRIMESTRE_ICO2
ENEV3,ENEVA,ON      NM,292071878,0.21,744918158.064432,0.392085861833344,PRÉ/IA - ATE PRÉ/IA - - 20240830,2024-10-20,CARTEIRA_TEORICA_B3_PREVIA_QUADRIMESTRE_ICO2
EGIE3,ENGIE BRASIL,ON  ED  NM,210509401,0.501,744918158.064432,0.2825939987111871,PRÉ/IA - ATE PRÉ/IA - - 20240830,2024-10-20,CARTEIRA_TEORICA_B3_PREVIA_QUADRIMESTRE_ICO2
EZTC3,EZTEC,ON      NM,979906852,0.746,744918158.064432,1.3154557200567563,PRÉ/IA - ATE PRÉ/IA - - 20240830,2024-10-20,CARTEIRA_TEORICA_B3_PREVIA_QUADRIMESTRE_ICO2
FLRY3,FLEURY,ON      NM,1185863228,1.02,744918158.064432,1.5919376043689195,PRÉ/IA - ATE PRÉ/IA - - 20240830,2024-10-20,CARTEIRA_TEORICA_B3_PREVIA_QUADRIMESTRE_ICO2
GGBR4,GERDAU,PN      N1,1242683687,1.238,744918158.064432,1.6682150563075864,PRÉ/IA - ATE PRÉ/IA - - 20240830,2024-10-20,CARTEIRA_TEORICA_B3_PREVIA_QUADRIMESTRE_ICO2
NTCO3,GRUPO NATURA,ON      NM,1552238490,1.174,744918158.064432,2.0837705098145003,PRÉ/IA - ATE PRÉ/IA - - 20240830,2024-10-20,CARTEIRA_TEORICA_B3_PREVIA_QUADRIMESTRE_ICO2
HYPE3,HYPERA,ON      NM,284850146,0.448,744918158.064432,0.3823911968264328,PRÉ/IA - ATE PRÉ/IA - - 20240830,2024-10-20,CARTEIRA_TEORICA_B3_PREVIA_QUADRIMESTRE_ICO2
IGTI11,IGUATEMI S.A,UNT     N1,655714589,0.789,744918158.064432,0.8802505106115076,PRÉ/IA - ATE PRÉ/IA - - 20240830,2024-10-20,CARTEIRA_TEORICA_B3_PREVIA_QUADRIMESTRE_ICO2
ITSA4,ITAUSA,PN      N1,5066440902,3.009,744918158.064432,6.8013389754982665,PRÉ/IA - ATE PRÉ/IA - - 20240830,2024-10-20,CARTEIRA_TEORICA_B3_PREVIA_QUADRIMESTRE_ICO2
ITUB4,ITAUUNIBANCO,PN      N1,5113463807,10.196,744918158.064432,6.864463903372468,PRÉ/IA - ATE PRÉ/IA - - 20240830,2024-10-20,CARTEIRA_TEORICA_B3_PREVIA_QUADRIMESTRE_ICO2
JBSS3,JBS,ON      NM,969333180,1.827,744918158.064432,1.3012613124087078,PRÉ/IA - ATE PRÉ/IA - - 20240830,2024-10-20,CARTEIRA_TEORICA_B3_PREVIA_QUADRIMESTRE_ICO2
KLBN11,KLABIN S/A,UNT     N2,764163312,0.893,744918158.064432,1.0258352595210913,PRÉ/IA - ATE PRÉ/IA - - 20240830,2024-10-20,CARTEIRA_TEORICA_B3_PREVIA_QUADRIMESTRE_ICO2
RENT3,LOCALIZA,ON      NM,998267783,2.248,744918158.064432,1.340103972755695,PRÉ/IA - ATE PRÉ/IA - - 20240830,2024-10-20,CARTEIRA_TEORICA_B3_PREVIA_QUADRIMESTRE_ICO2
LREN3,LOJAS RENNER,ON      NM,1616820507,1.487,744918158.064432,2.170467305027289,PRÉ/IA - ATE PRÉ/IA - - 20240830,2024-10-20,CARTEIRA_TEORICA_B3_PREVIA_QUADRIMESTRE_ICO2
LWSA3,LWSA,ON      NM,394185108,0.098,744918158.064432,0.5291656589822379,PRÉ/IA - ATE PRÉ/IA - - 20240830,2024-10-20,CARTEIRA_TEORICA_B3_PREVIA_QUADRIMESTRE_ICO2
MGLU3,MAGAZ LUIZA,ON      NM,335578022,0.233,744918158.064432,0.45048978651823124,PRÉ/IA - ATE PRÉ/IA - - 20240830,2024-10-20,CARTEIRA_TEORICA_B3_PREVIA_QUADRIMESTRE_ICO2
MRFG3,MARFRIG,ON      NM,995877477,0.788,744918158.064432,1.3368951558217501,PRÉ/IA - ATE PRÉ/IA - - 20240830,2024-10-20,CARTEIRA_TEORICA_B3_PREVIA_QUADRIMESTRE_ICO2
BEEF3,MINERVA,ON      NM,1138830175,0.462,744918158.064432,1.5287990535216573,PRÉ/IA - ATE PRÉ/IA - - 20240830,2024-10-20,CARTEIRA_TEORICA_B3_PREVIA_QUADRIMESTRE_ICO2
MOVI3,MOVIDA,ON      NM,886003444,0.335,744918158.064432,1.1893970289328948,PRÉ/IA - ATE PRÉ/IA - - 20240830,2024-10-20,CARTEIRA_TEORICA_B3_PREVIA_QUADRIMESTRE_ICO2
MRVE3,MRV,ON      NM,311043296,0.124,744918158.064432,0.41755365019991386,PRÉ/IA - ATE PRÉ/IA - - 20240830,2024-10-20,CARTEIRA_TEORICA_B3_PREVIA_QUADRIMESTRE_ICO2
MULT3,MULTIPLAN,ON      N2,705066146,0.973,744918158.064432,0.9465014892804036,PRÉ/IA - ATE PRÉ/IA - - 20240830,2024-10-20,CARTEIRA_TEORICA_B3_PREVIA_QUADRIMESTRE_ICO2
PCAR3,P.ACUCAR-CBD,ON      NM,262068790,0.044,744918158.064432,0.3518088358605057,PRÉ/IA - ATE PRÉ/IA - - 20240830,2024-10-20,CARTEIRA_TEORICA_B3_PREVIA_QUADRIMESTRE_ICO2
PETR3,PETROBRAS,ON  EDJ N2,1182499669,2.729,744918158.064432,1.5874222640411448,PRÉ/IA - ATE PRÉ/IA - - 20240830,2024-10-20,CARTEIRA_TEORICA_B3_PREVIA_QUADRIMESTRE_ICO2
PETR4,PETROBRAS,PN  EDJ N2,1490723104,3.163,744918158.064432,2.0011904500669444,PRÉ/IA - ATE PRÉ/IA - - 20240830,2024-10-20,CARTEIRA_TEORICA_B3_PREVIA_QUADRIMESTRE_ICO2
PETZ3,PETZ,ON      NM,238724374,0.066,744918158.064432,0.3204706066238104,PRÉ/IA - ATE PRÉ/IA - - 20240830,2024-10-20,CARTEIRA_TEORICA_B3_PREVIA_QUADRIMESTRE_ICO2
PSSA3,PORTO SEGURO,ON      NM,517343176,0.943,744918158.064432,0.6944966643641034,PRÉ/IA - ATE PRÉ/IA - - 20240830,2024-10-20,CARTEIRA_TEORICA_B3_PREVIA_QUADRIMESTRE_ICO2
RADL3,RAIADROGASIL,ON      NM,1687413509,2.533,744918158.064432,2.2652334229367064,PRÉ/IA - ATE PRÉ/IA - - 20240830,2024-10-20,CARTEIRA_TEORICA_B3_PREVIA_QUADRIMESTRE_ICO2
RAIZ4,RAIZEN,PN      N2,3855224565,0.668,744918158.064432,5.1753666134508975,PRÉ/IA - ATE PRÉ/IA - - 20240830,2024-10-20,CARTEIRA_TEORICA_B3_PREVIA_QUADRIMESTRE_ICO2
RDOR3,REDE D OR,ON      NM,865767371,1.518,744918158.064432,1.1622315305745508,PRÉ/IA - ATE PRÉ/IA - - 20240830,2024-10-20,CARTEIRA_TEORICA_B3_PREVIA_QUADRIMESTRE_ICO2
RAIL3,RUMO S.A.,ON      NM,926024331,1.101,744918158.064432,1.2431222423227641,PRÉ/IA - ATE PRÉ/IA - - 20240830,2024-10-20,CARTEIRA_TEORICA_B3_PREVIA_QUADRIMESTRE_ICO2
SANB11,SANTANDER BR,UNT,737000144,1.25,744918158.064432,0.9893706255127329,PRÉ/IA - ATE PRÉ/IA - - 20240830,2024-10-20,CARTEIRA_TEORICA_B3_PREVIA_QUADRIMESTRE_ICO2
STBP3,SANTOS BRP,ON      NM,855712622,0.593,744918158.064432,1.1487337403929745,PRÉ/IA - ATE PRÉ/IA - - 20240830,2024-10-20,CARTEIRA_TEORICA_B3_PREVIA_QUADRIMESTRE_ICO2
SMTO3,SAO MARTINHO,ON      NM,57934940,0.087,744918158.064432,0.07777356394497889,PRÉ/IA - ATE PRÉ/IA - - 20240830,2024-10-20,CARTEIRA_TEORICA_B3_PREVIA_QUADRIMESTRE_ICO2
CSNA3,SID NACIONAL,ON,462639431,0.298,744918158.064432,0.6210607514281908,PRÉ/IA - ATE PRÉ/IA - - 20240830,2024-10-20,CARTEIRA_TEORICA_B3_PREVIA_QUADRIMESTRE_ICO2
SLCE3,SLC AGRICOLA,ON      NM,121457426,0.116,744918158.064432,0.16304801364433177,PRÉ/IA - ATE PRÉ/IA - - 20240830,2024-10-20,CARTEIRA_TEORICA_B3_PREVIA_QUADRIMESTRE_ICO2
SUZB3,SUZANO S.A.,ON      NM,546400468,1.636,744918158.064432,0.7335040260258213,PRÉ/IA - ATE PRÉ/IA - - 20240830,2024-10-20,CARTEIRA_TEORICA_B3_PREVIA_QUADRIMESTRE_ICO2
TAEE11,TAESA,UNT     N2,375509723,0.712,744918158.064432,0.5040952740039398,PRÉ/IA - ATE PRÉ/IA - - 20240830,2024-10-20,CARTEIRA_TEORICA_B3_PREVIA_QUADRIMESTRE_ICO2
VIVT3,TELEF BRASIL,ON  EJ,333386165,0.932,744918158.064432,0.4475473733467021,PRÉ/IA - ATE PRÉ/IA - - 20240830,2024-10-20,CARTEIRA_TEORICA_B3_PREVIA_QUADRIMESTRE_ICO2
TIMS3,TIM,ON      NM,1461213539,1.414,744918158.064432,1.9615759438550453,PRÉ/IA - ATE PRÉ/IA - - 20240830,2024-10-20,CARTEIRA_TEORICA_B3_PREVIA_QUADRIMESTRE_ICO2
TOTS3,TOTVS,ON      NM,925949187,1.524,744918158.064432,1.24302136681156,PRÉ/IA - ATE PRÉ/IA - - 20240830,2024-10-20,CARTEIRA_TEORICA_B3_PREVIA_QUADRIMESTRE_ICO2
TRPL4,TRAN PAULIST,PN      N1,395801044,0.526,744918158.064432,0.5313349388991065,PRÉ/IA - ATE PRÉ/IA - - 20240830,2024-10-20,CARTEIRA_TEORICA_B3_PREVIA_QUADRIMESTRE_ICO2
UGPA3,ULTRAPAR,ON      NM,1557685841,1.945,744918158.064432,2.0910831936859124,PRÉ/IA - ATE PRÉ/IA - - 20240830,2024-10-20,CARTEIRA_TEORICA_B3_PREVIA_QUADRIMESTRE_ICO2
USIM5,USIMINAS,PNA     N1,515193199,0.173,744918158.064432,0.6916104721338235,PRÉ/IA - ATE PRÉ/IA - - 20240830,2024-10-20,CARTEIRA_TEORICA_B3_PREVIA_QUADRIMESTRE_ICO2
VAMO3,VAMOS,ON      NM,115167186,0.048,744918158.064432,0.1546038108390943,PRÉ/IA - ATE PRÉ/IA - - 20240830,2024-10-20,CARTEIRA_TEORICA_B3_PREVIA_QUADRIMESTRE_ICO2
VBBR3,VIBRA,ON      NM,1467276796,2.026,744918158.064432,1.9697154380187458,PRÉ/IA - ATE PRÉ/IA - - 20240830,2024-10-20,CARTEIRA_TEORICA_B3_PREVIA_QUADRIMESTRE_ICO2
WEGE3,WEG,ON      NM,1633344529,4.718,744918158.064432,2.192649637168226,PRÉ/IA - ATE PRÉ/IA - - 20240830,2024-10-20,CARTEIRA_TEORICA_B3_PREVIA_QUADRIMESTRE_ICO2
YDUQ3,YDUQS PART,ON      NM,1437043311,0.775,744918158.064432,1.9291291203505638,PRÉ/IA - ATE PRÉ/IA - - 20240830,2024-10-20,CARTEIRA_TEORICA_B3_PREVIA_QUADRIMESTRE_ICO2
