ATIVO,NOME_EMPRESA,TIPO,QTD_TEORICA,PORC_PART,REDUTOR,PROPORCAO_QTD,DATA_REF,DATE_UPDATE,CARTEIRA_TEORICA
EGIE3,ENGIE BRASIL,ON      NM,255208461,0.524,43835572.54098377,5.8219488467133536,2023-07-11,2023-07-11,CARTEIRA_TEORICA_B3_IBXX
EQTL3,EQUATORIAL,ON      NM,1115920673,1.679,43835572.54098377,25.45696584564232,2023-07-11,2023-07-11,CARTEIRA_TEORICA_B3_IBXX
EZTC3,EZTEC,ON      NM,94318339,0.086,43835572.54098377,2.1516392631080095,2023-07-11,2023-07-11,CARTEIRA_TEORICA_B3_IBXX
FLRY3,FLEURY,ON      NM,422811447,0.314,43835572.54098377,9.645395793671803,2023-07-11,2023-07-11,CARTEIRA_TEORICA_B3_IBXX
GGBR4,GERDAU,PN      N1,1093112629,1.322,43835572.54098377,24.936656820850278,2023-07-11,2023-07-11,CARTEIRA_TEORICA_B3_IBXX
GOAU4,GERDAU MET,PN      N1,667194478,0.382,43835572.54098377,15.220389271206875,2023-07-11,2023-07-11,CARTEIRA_TEORICA_B3_IBXX
GOLL4,GOL,PN      N2,218221868,0.118,43835572.54098377,4.978191348954664,2023-07-11,2023-07-11,CARTEIRA_TEORICA_B3_IBXX
GMAT3,GRUPO MATEUS,ON      NM,463952163,0.17,43835572.54098377,10.583919317267526,2023-07-11,2023-07-11,CARTEIRA_TEORICA_B3_IBXX
NTCO3,GRUPO NATURA,ON      NM,838904847,0.634,43835572.54098377,19.137535986684597,2023-07-11,2023-07-11,CARTEIRA_TEORICA_B3_IBXX
SOMA3,GRUPO SOMA,ON      NM,490736222,0.265,43835572.54098377,11.194931275077781,2023-07-11,2023-07-11,CARTEIRA_TEORICA_B3_IBXX
HAPV3,HAPVIDA,ON      NM,4324011467,0.859,43835572.54098377,98.64161037151494,2023-07-11,2023-07-11,CARTEIRA_TEORICA_B3_IBXX
HYPE3,HYPERA,ON  EJ  NM,400842480,0.831,43835572.54098377,9.144228232110692,2023-07-11,2023-07-11,CARTEIRA_TEORICA_B3_IBXX
IGTI11,IGUATEMI S.A,UNT     N1,215741055,0.223,43835572.54098377,4.921597745718831,2023-07-11,2023-07-11,CARTEIRA_TEORICA_B3_IBXX
IRBR3,IRBBRASIL RE,ON      NM,81445253,0.192,43835572.54098377,1.8579716946517197,2023-07-11,2023-07-11,CARTEIRA_TEORICA_B3_IBXX
ITSA4,ITAUSA,PN      N1,5233076295,2.341,43835572.54098377,119.37967252754305,2023-07-11,2023-07-11,CARTEIRA_TEORICA_B3_IBXX
ITUB4,ITAUUNIBANCO,PN  EJ  N1,4801630041,6.397,43835572.54098377,109.5372950019245,2023-07-11,2023-07-11,CARTEIRA_TEORICA_B3_IBXX
JBSS3,JBS,ON      NM,1134986483,0.918,43835572.54098377,25.89190507181929,2023-07-11,2023-07-11,CARTEIRA_TEORICA_B3_IBXX
KLBN11,KLABIN S/A,UNT     N2,701899756,0.7,43835572.54098377,16.012104218412198,2023-07-11,2023-07-11,CARTEIRA_TEORICA_B3_IBXX
RENT3,LOCALIZA,ON  EJ  NM,841062110,2.699,43835572.54098377,19.18674859815404,2023-07-11,2023-07-11,CARTEIRA_TEORICA_B3_IBXX
