ATIVO,NOME_EMPRESA,TIPO,QTD_TEORICA,PORC_PART,setor,sub_setor,segmento,REDUTOR,PROPORCAO_QTD,DATA_REF,DATE_UPDATE,CARTEIRA_TEORICA
MRVE3,MRV,ON      NM,305668749,0.693,consumo_ciclico,construcao_civil,incorporacoes,16723362.62414062,18.277947794946396,JAN/2023 ATE ABR/2023,2023-03-05,CARTEIRA_TEORICA_B3_QUADRIMESTRE_INDX
MYPK3,IOCHP-MAXION,ON      NM,131266899,0.461,consumo_ciclico,automoveis_e_motocicletas,automoveis_e_motocicletas,16723362.62414062,7.8493124827965355,JAN/2023 ATE ABR/2023,2023-03-05,CARTEIRA_TEORICA_B3_QUADRIMESTRE_INDX
NTCO3,GRUPO NATURA,ON      NM,835961011,2.897,consumo_nao_ciclico,produtos_de_uso_pessoal_e_de_limpeza,produtos_de_uso_pessoal,16723362.62414062,49.98761491862097,JAN/2023 ATE ABR/2023,2023-03-05,CARTEIRA_TEORICA_B3_QUADRIMESTRE_INDX
POMO4,MARCOPOLO,PN  EJ  N2,554935063,0.469,bens_industriais,material_de_transporte,material_rodoviario,16723362.62414062,33.18322250567816,JAN/2023 ATE ABR/2023,2023-03-05,CARTEIRA_TEORICA_B3_QUADRIMESTRE_INDX
POSI3,POSITIVO TEC,ON      NM,73573028,0.206,tecnologia_da_informacao,computadores_e_equipamentos,computadores_e_equipamentos,16723362.62414062,4.399415934077479,JAN/2023 ATE ABR/2023,2023-03-05,CARTEIRA_TEORICA_B3_QUADRIMESTRE_INDX
RAPT4,RANDON PART,PN  EJ  N1,177742165,0.436,bens_industriais,material_de_transporte,material_rodoviario,16723362.62414062,10.628374747039476,JAN/2023 ATE ABR/2023,2023-03-05,CARTEIRA_TEORICA_B3_QUADRIMESTRE_INDX
SMTO3,SAO MARTINHO,ON      NM,143294210,1.134,consumo_nao_ciclico,alimentos_processados,acucar_e_alcool,16723362.62414062,8.568504625568005,JAN/2023 ATE ABR/2023,2023-03-05,CARTEIRA_TEORICA_B3_QUADRIMESTRE_INDX
SUZB3,SUZANO S.A.,ON      NM,726823001,10.466,materiais_basicos,madeira_e_papel,papel_e_celulose,16723362.62414062,43.46153446142534,JAN/2023 ATE ABR/2023,2023-03-05,CARTEIRA_TEORICA_B3_QUADRIMESTRE_INDX
TASA4,TAURUS ARMAS,PN      N2,68086667,0.271,bens_industriais,maquinas_e_equipamentos,armas_e_municoes,16723362.62414062,4.07135027388063,JAN/2023 ATE ABR/2023,2023-03-05,CARTEIRA_TEORICA_B3_QUADRIMESTRE_INDX
TEND3,TENDA,ON      NM,95672515,0.121,consumo_ciclico,construcao_civil,incorporacoes,16723362.62414062,5.720889820441624,JAN/2023 ATE ABR/2023,2023-03-05,CARTEIRA_TEORICA_B3_QUADRIMESTRE_INDX
TUPY3,TUPY,ON      NM,67547494,0.548,bens_industriais,material_de_transporte,material_rodoviario,16723362.62414062,4.039109568938809,JAN/2023 ATE ABR/2023,2023-03-05,CARTEIRA_TEORICA_B3_QUADRIMESTRE_INDX
UNIP6,UNIPAR,PNB,49195098,1.292,materiais_basicos,quimicos,quimicos_diversos,16723362.62414062,2.9416989337410864,JAN/2023 ATE ABR/2023,2023-03-05,CARTEIRA_TEORICA_B3_QUADRIMESTRE_INDX
USIM5,USIMINAS,PNA     N1,515014562,1.101,materiais_basicos,siderurgia_e_metalurgia,siderurgia,16723362.62414062,30.796112813852563,JAN/2023 ATE ABR/2023,2023-03-05,CARTEIRA_TEORICA_B3_QUADRIMESTRE_INDX
VIVA3,VIVARA S.A.,ON      NM,99216524,0.664,consumo_ciclico,tecidos_vestuario_e_calcados,acessorios,16723362.62414062,5.932809461225118,JAN/2023 ATE ABR/2023,2023-03-05,CARTEIRA_TEORICA_B3_QUADRIMESTRE_INDX
WEGE3,WEG,ON      NM,1481593024,17.031,bens_industriais,maquinas_e_equipamentos,motores_compressores_e_outros,16723362.62414062,88.59420544175015,JAN/2023 ATE ABR/2023,2023-03-05,CARTEIRA_TEORICA_B3_QUADRIMESTRE_INDX
