ATIVO,NOME_EMPRESA,TIPO,QTD_TEORICA,PORC_PART,REDUTOR,PROPORCAO_QTD,DATA_REF,DATE_UPDATE,CARTEIRA_TEORICA
B2HI34,BILL HOLD,DRN,190173060,0.033,95527195.13908592,1.9907740379387395,JAN/2024 ATE ABR/2024 - 20231227,2023-12-31,CARTEIRA_TEORICA_B3_PREVIA_QUADRIMESTRE_BDRX
B1NT34,BIONTECH SE,DRN,38034480,0.09,95527195.13908592,0.398153425782286,JAN/2024 ATE ABR/2024 - 20231227,2023-12-31,CARTEIRA_TEORICA_B3_PREVIA_QUADRIMESTRE_BDRX
BLAK34,BLACKROCK,DRN,98183250,0.436,95527195.13908592,1.0278041751047637,JAN/2024 ATE ABR/2024 - 20231227,2023-12-31,CARTEIRA_TEORICA_B3_PREVIA_QUADRIMESTRE_BDRX
S2QU34,BLOCK INC.,DRN,138392250,0.157,95527195.13908592,1.4487209615911292,JAN/2024 ATE ABR/2024 - 20231227,2023-12-31,CARTEIRA_TEORICA_B3_PREVIA_QUADRIMESTRE_BDRX
BONY34,BNY MELLON,DRN,7820000,0.147,95527195.13908592,0.08186150539240912,JAN/2024 ATE ABR/2024 - 20231227,2023-12-31,CARTEIRA_TEORICA_B3_PREVIA_QUADRIMESTRE_BDRX
BKNG34,BOOKING,DRN,61057272,0.451,95527195.13908592,0.639161151032454,JAN/2024 ATE ABR/2024 - 20231227,2023-12-31,CARTEIRA_TEORICA_B3_PREVIA_QUADRIMESTRE_BDRX
B1PP34,BP PLC,DRN,112745440,0.365,95527195.13908592,1.180244430246744,JAN/2024 ATE ABR/2024 - 20231227,2023-12-31,CARTEIRA_TEORICA_B3_PREVIA_QUADRIMESTRE_BDRX
A1LL34,BREAD FINAN,DRN,1973225,0.006,95527195.13908592,0.020656159715848655,JAN/2024 ATE ABR/2024 - 20231227,2023-12-31,CARTEIRA_TEORICA_B3_PREVIA_QUADRIMESTRE_BDRX
B1TI34,BRITISH AMER,DRN ED,111820400,0.237,95527195.13908592,1.170560905061553,JAN/2024 ATE ABR/2024 - 20231227,2023-12-31,CARTEIRA_TEORICA_B3_PREVIA_QUADRIMESTRE_BDRX
AVGO34,BROADCOM INC,DRN ED,328598200,1.929,95527195.13908592,3.439839299390784,JAN/2024 ATE ABR/2024 - 20231227,2023-12-31,CARTEIRA_TEORICA_B3_PREVIA_QUADRIMESTRE_BDRX
C1CL34,CARNIVAL COR,DRN,11194450,0.075,95527195.13908592,0.11718600115601717,JAN/2024 ATE ABR/2024 - 20231227,2023-12-31,CARTEIRA_TEORICA_B3_PREVIA_QUADRIMESTRE_BDRX
CATP34,CATERPILLAR,DRN,81453558,0.546,95527195.13908592,0.8526740252490932,JAN/2024 ATE ABR/2024 - 20231227,2023-12-31,CARTEIRA_TEORICA_B3_PREVIA_QUADRIMESTRE_BDRX
CHCM34,CHARTER COMM,DRN,88752180,0.208,95527195.13908592,0.929077629368039,JAN/2024 ATE ABR/2024 - 20231227,2023-12-31,CARTEIRA_TEORICA_B3_PREVIA_QUADRIMESTRE_BDRX
CHVX34,CHEVRON,DRN,188774866,1.044,95527195.13908592,1.9761374310754871,JAN/2024 ATE ABR/2024 - 20231227,2023-12-31,CARTEIRA_TEORICA_B3_PREVIA_QUADRIMESTRE_BDRX
CSCO34,CISCO,DRN,203173800,0.742,95527195.13908592,2.1268686859713877,JAN/2024 ATE ABR/2024 - 20231227,2023-12-31,CARTEIRA_TEORICA_B3_PREVIA_QUADRIMESTRE_BDRX
CTGP34,CITIGROUP,DRN,114832920,0.356,95527195.13908592,1.2020966368038473,JAN/2024 ATE ABR/2024 - 20231227,2023-12-31,CARTEIRA_TEORICA_B3_PREVIA_QUADRIMESTRE_BDRX
COCA34,COCA COLA,DRN,259404828,0.922,95527195.13908592,2.7155076376136775,JAN/2024 ATE ABR/2024 - 20231227,2023-12-31,CARTEIRA_TEORICA_B3_PREVIA_QUADRIMESTRE_BDRX
C2OI34,COINBASEGLOB,DRN,48012325,0.118,95527195.13908592,0.502603734256982,JAN/2024 ATE ABR/2024 - 20231227,2023-12-31,CARTEIRA_TEORICA_B3_PREVIA_QUADRIMESTRE_BDRX
COLG34,COLGATE,DRN,57636058,0.236,95527195.13908592,0.6033471192793101,JAN/2024 ATE ABR/2024 - 20231227,2023-12-31,CARTEIRA_TEORICA_B3_PREVIA_QUADRIMESTRE_BDRX
CMCS34,COMCAST,DRN,200781750,0.639,95527195.13908592,2.101828172675491,JAN/2024 ATE ABR/2024 - 20231227,2023-12-31,CARTEIRA_TEORICA_B3_PREVIA_QUADRIMESTRE_BDRX
COPH34,COPHILLIPS,DRN,142488960,0.513,95527195.13908592,1.4916062362402516,JAN/2024 ATE ABR/2024 - 20231227,2023-12-31,CARTEIRA_TEORICA_B3_PREVIA_QUADRIMESTRE_BDRX
COWC34,COSTCO,DRN ED,177532120,1.067,95527195.13908592,1.8584458566119977,JAN/2024 ATE ABR/2024 - 20231227,2023-12-31,CARTEIRA_TEORICA_B3_PREVIA_QUADRIMESTRE_BDRX
DHER34,DANAHER CORP,DRN ED,206899588,0.62,95527195.13908592,2.165871066336218,JAN/2024 ATE ABR/2024 - 20231227,2023-12-31,CARTEIRA_TEORICA_B3_PREVIA_QUADRIMESTRE_BDRX
DEEC34,DEERE CO,DRN ED,86400180,0.42,95527195.13908592,0.9044563684111404,JAN/2024 ATE ABR/2024 - 20231227,2023-12-31,CARTEIRA_TEORICA_B3_PREVIA_QUADRIMESTRE_BDRX
DEOP34,DIAGEO PL,DRN,100729746,0.297,95527195.13908592,1.0544614636003837,JAN/2024 ATE ABR/2024 - 20231227,2023-12-31,CARTEIRA_TEORICA_B3_PREVIA_QUADRIMESTRE_BDRX
E1CO34,ECOPETROL SA,DRN ED,41116700,0.091,95527195.13908592,0.4304187926813386,JAN/2024 ATE ABR/2024 - 20231227,2023-12-31,CARTEIRA_TEORICA_B3_PREVIA_QUADRIMESTRE_BDRX
EQIX34,EQUINIX INC,DRN,75106736,0.274,95527195.13908592,0.7862340759680624,JAN/2024 ATE ABR/2024 - 20231227,2023-12-31,CARTEIRA_TEORICA_B3_PREVIA_QUADRIMESTRE_BDRX
E1QN34,EQUINOR ASA,DRN,63509400,0.387,95527195.13908592,0.6648305742415176,JAN/2024 ATE ABR/2024 - 20231227,2023-12-31,CARTEIRA_TEORICA_B3_PREVIA_QUADRIMESTRE_BDRX
E1XC34,EXELON CORP,DRN,9942990,0.128,95527195.13908592,0.10408543855520076,JAN/2024 ATE ABR/2024 - 20231227,2023-12-31,CARTEIRA_TEORICA_B3_PREVIA_QUADRIMESTRE_BDRX
EXXO34,EXXON MOBIL,DRN,320490640,1.485,95527195.13908592,3.3549675517361446,JAN/2024 ATE ABR/2024 - 20231227,2023-12-31,CARTEIRA_TEORICA_B3_PREVIA_QUADRIMESTRE_BDRX
FSLR34,FIRST SOLAR,DRN,2136884,0.067,95527195.13908592,0.022369378655876314,JAN/2024 ATE ABR/2024 - 20231227,2023-12-31,CARTEIRA_TEORICA_B3_PREVIA_QUADRIMESTRE_BDRX
FDMO34,FORD MOTORS,DRN,39321020,0.177,95527195.13908592,0.41162121365281673,JAN/2024 ATE ABR/2024 - 20231227,2023-12-31,CARTEIRA_TEORICA_B3_PREVIA_QUADRIMESTRE_BDRX
FCXO34,FREEPORT,DRN,43019310,0.223,95527195.13908592,0.45033573881620453,JAN/2024 ATE ABR/2024 - 20231227,2023-12-31,CARTEIRA_TEORICA_B3_PREVIA_QUADRIMESTRE_BDRX
GEOO34,GE,DRN ED,10883860,0.502,95527195.13908592,0.11393467571358387,JAN/2024 ATE ABR/2024 - 20231227,2023-12-31,CARTEIRA_TEORICA_B3_PREVIA_QUADRIMESTRE_BDRX
GMCO34,GENERAL MOT,DRN,54779240,0.18,95527195.13908592,0.5734413108250733,JAN/2024 ATE ABR/2024 - 20231227,2023-12-31,CARTEIRA_TEORICA_B3_PREVIA_QUADRIMESTRE_BDRX
GSGI34,GOLDMANSACHS,DRN,97833750,0.451,95527195.13908592,1.0241455310977756,JAN/2024 ATE ABR/2024 - 20231227,2023-12-31,CARTEIRA_TEORICA_B3_PREVIA_QUADRIMESTRE_BDRX
HOME34,HOME DEPOT,DRN,278673304,1.261,95527195.13908592,2.917214345027681,JAN/2024 ATE ABR/2024 - 20231227,2023-12-31,CARTEIRA_TEORICA_B3_PREVIA_QUADRIMESTRE_BDRX
HOND34,HONDA MO,DRN,18114280,0.201,95527195.13908592,0.18962432607411875,JAN/2024 ATE ABR/2024 - 20231227,2023-12-31,CARTEIRA_TEORICA_B3_PREVIA_QUADRIMESTRE_BDRX
HPQB34,HP COMPANY,DRN,9882700,0.109,95527195.13908592,0.10345430937871632,JAN/2024 ATE ABR/2024 - 20231227,2023-12-31,CARTEIRA_TEORICA_B3_PREVIA_QUADRIMESTRE_BDRX
ITLC34,INTEL,DRN,252960000,0.77,95527195.13908592,2.6480417396501035,JAN/2024 ATE ABR/2024 - 20231227,2023-12-31,CARTEIRA_TEORICA_B3_PREVIA_QUADRIMESTRE_BDRX
JDCO34,JD COM,DRN,82699260,0.138,95527195.13908592,0.8657143118207473,JAN/2024 ATE ABR/2024 - 20231227,2023-12-31,CARTEIRA_TEORICA_B3_PREVIA_QUADRIMESTRE_BDRX
JNJB34,JOHNSON,DRN,25500000,0.096,95527195.13908592,0.26693969149698626,JAN/2024 ATE ABR/2024 - 20231227,2023-12-31,CARTEIRA_TEORICA_B3_PREVIA_QUADRIMESTRE_BDRX
JPMC34,JPMORGAN,DRN,289100800,1.763,95527195.13908592,3.026371700530664,JAN/2024 ATE ABR/2024 - 20231227,2023-12-31,CARTEIRA_TEORICA_B3_PREVIA_QUADRIMESTRE_BDRX
K2CG34,KINGSOFT CHL,DRN,15221142,0.003,95527195.13908592,0.1593383117534047,JAN/2024 ATE ABR/2024 - 20231227,2023-12-31,CARTEIRA_TEORICA_B3_PREVIA_QUADRIMESTRE_BDRX
KHCB34,KRAFT HEINZ,DRN,12290000,0.041,95527195.13908592,0.1286544630783514,JAN/2024 ATE ABR/2024 - 20231227,2023-12-31,CARTEIRA_TEORICA_B3_PREVIA_QUADRIMESTRE_BDRX
LILY34,LILLY,DRN,284792160,1.964,95527195.13908592,2.9812678953396214,JAN/2024 ATE ABR/2024 - 20231227,2023-12-31,CARTEIRA_TEORICA_B3_PREVIA_QUADRIMESTRE_BDRX
L1YG34,LLOYDS BANKI,DRN,158906400,0.142,95527195.13908592,1.6634676624665372,JAN/2024 ATE ABR/2024 - 20231227,2023-12-31,CARTEIRA_TEORICA_B3_PREVIA_QUADRIMESTRE_BDRX
L1MN34,LUMEN TECH,DRN,10088990,0.007,95527195.13908592,0.10561379914181096,JAN/2024 ATE ABR/2024 - 20231227,2023-12-31,CARTEIRA_TEORICA_B3_PREVIA_QUADRIMESTRE_BDRX
MSCD34,MASTERCARD,DRN,288435875,1.425,95527195.13908592,3.0194111172220897,JAN/2024 ATE ABR/2024 - 20231227,2023-12-31,CARTEIRA_TEORICA_B3_PREVIA_QUADRIMESTRE_BDRX
