ATIVO,NOME_EMPRESA,TIPO,QTD_TEORICA,PORC_PART,REDUTOR,PROPORCAO_QTD,DATA_REF,DATE_UPDATE,CARTEIRA_TEORICA
GUAR3,GUARARAPES,ON      NM,153970313,0.167,221673915.01809904,0.6945802034823483,2024-09-09,2024-09-09,CARTEIRA_TEORICA_B3_ISEE
HYPE3,HYPERA,ON      NM,519988678,1.794,221673915.01809904,2.345736880938582,2024-09-09,2024-09-09,CARTEIRA_TEORICA_B3_ISEE
IGTI11,IGUATEMI S.A,UNT     N1,397446529,1.067,221673915.01809904,1.7929332324353529,2024-09-09,2024-09-09,CARTEIRA_TEORICA_B3_ISEE
MYPK3,IOCHP-MAXION,ON      NM,244685515,0.344,221673915.01809904,1.1038083347786867,2024-09-09,2024-09-09,CARTEIRA_TEORICA_B3_ISEE
RANI3,IRANI,ON      NM,199561052,0.186,221673915.01809904,0.9002459851160495,2024-09-09,2024-09-09,CARTEIRA_TEORICA_B3_ISEE
ITSA4,ITAUSA,PN  EJ  N1,1613729838,2.186,221673915.01809904,7.279746188757678,2024-09-09,2024-09-09,CARTEIRA_TEORICA_B3_ISEE
ITUB4,ITAUUNIBANCO,PN  EJ  N1,486877517,2.192,221673915.01809904,2.1963681065507767,2024-09-09,2024-09-09,CARTEIRA_TEORICA_B3_ISEE
JSLG3,JSL,ON      NM,118781872,0.139,221673915.01809904,0.535840547546164,2024-09-09,2024-09-09,CARTEIRA_TEORICA_B3_ISEE
KLBN11,KLABIN S/A,UNT     N2,873752370,2.312,221673915.01809904,3.941611126995527,2024-09-09,2024-09-09,CARTEIRA_TEORICA_B3_ISEE
LREN3,LOJAS RENNER,ON      NM,1148728020,2.48,221673915.01809904,5.182062219211537,2024-09-09,2024-09-09,CARTEIRA_TEORICA_B3_ISEE
MDIA3,M.DIASBRANCO,ON      NM,124741885,0.422,221673915.01809904,0.5627269450707143,2024-09-09,2024-09-09,CARTEIRA_TEORICA_B3_ISEE
MGLU3,MAGAZ LUIZA,ON      NM,664295218,0.955,221673915.01809904,2.9967225415122125,2024-09-09,2024-09-09,CARTEIRA_TEORICA_B3_ISEE
BEEF3,MINERVA,ON      NM,491125707,0.419,221673915.01809904,2.215532246813528,2024-09-09,2024-09-09,CARTEIRA_TEORICA_B3_ISEE
MTRE3,MITRE REALTY,ON      NM,107403784,0.05,221673915.01809904,0.4845125056379809,2024-09-09,2024-09-09,CARTEIRA_TEORICA_B3_ISEE
MOVI3,MOVIDA,ON      NM,228935952,0.194,221673915.01809904,1.0327599978613091,2024-09-09,2024-09-09,CARTEIRA_TEORICA_B3_ISEE
MRVE3,MRV,ON      NM,705345122,0.647,221673915.01809904,3.181904023043986,2024-09-09,2024-09-09,CARTEIRA_TEORICA_B3_ISEE
NEOE3,NEOENERGIA,ON      NM,366547237,0.912,221673915.01809904,1.6535424881636276,2024-09-09,2024-09-09,CARTEIRA_TEORICA_B3_ISEE
PCAR3,P.ACUCAR-CBD,ON      NM,712804027,0.265,221673915.01809904,3.215552118262546,2024-09-09,2024-09-09,CARTEIRA_TEORICA_B3_ISEE
PSSA3,PORTO SEGURO,ON      NM,343106865,1.444,221673915.01809904,1.5477999067774226,2024-09-09,2024-09-09,CARTEIRA_TEORICA_B3_ISEE
RADL3,RAIADROGASIL,ON      NM,662868378,2.216,221673915.01809904,2.9902858798062852,2024-09-09,2024-09-09,CARTEIRA_TEORICA_B3_ISEE
RAIZ4,RAIZEN,PN      N2,2242120237,0.83,221673915.01809904,10.114497399556178,2024-09-09,2024-09-09,CARTEIRA_TEORICA_B3_ISEE
RDOR3,REDE D OR,ON      NM,551096055,2.239,221673915.01809904,2.4860663238388,2024-09-09,2024-09-09,CARTEIRA_TEORICA_B3_ISEE
RAIL3,RUMO S.A.,ON      NM,796704772,2.097,221673915.01809904,3.5940393434877143,2024-09-09,2024-09-09,CARTEIRA_TEORICA_B3_ISEE
SAPR11,SANEPAR,UNT     N2,377908364,1.382,221673915.01809904,1.7047940167842701,2024-09-09,2024-09-09,CARTEIRA_TEORICA_B3_ISEE
SANB11,SANTANDER BR,UNT,607257611,2.313,221673915.01809904,2.739418442401846,2024-09-09,2024-09-09,CARTEIRA_TEORICA_B3_ISEE
STBP3,SANTOS BRP,ON      NM,1206317463,2.011,221673915.01809904,5.441855722634338,2024-09-09,2024-09-09,CARTEIRA_TEORICA_B3_ISEE
SRNA3,SERENA,ON      NM,799750166,0.818,221673915.01809904,3.6077775138076245,2024-09-09,2024-09-09,CARTEIRA_TEORICA_B3_ISEE
SIMH3,SIMPAR,ON      NM,426664818,0.309,221673915.01809904,1.9247407524929763,2024-09-09,2024-09-09,CARTEIRA_TEORICA_B3_ISEE
SLCE3,SLC AGRICOLA,ON      NM,365109876,0.772,221673915.01809904,1.647058364851768,2024-09-09,2024-09-09,CARTEIRA_TEORICA_B3_ISEE
SUZB3,SUZANO S.A.,ON      NM,342152770,2.266,221673915.01809904,1.5434958595469574,2024-09-09,2024-09-09,CARTEIRA_TEORICA_B3_ISEE
VIVT3,TELEF BRASIL,ON,385605761,2.582,221673915.01809904,1.7395179805820473,2024-09-09,2024-09-09,CARTEIRA_TEORICA_B3_ISEE
TIMS3,TIM,ON      NM,1103227827,2.474,221673915.01809904,4.976804902416798,2024-09-09,2024-09-09,CARTEIRA_TEORICA_B3_ISEE
TRPL4,TRAN PAULIST,PN      N1,708641009,2.145,221673915.01809904,3.1967722000224588,2024-09-09,2024-09-09,CARTEIRA_TEORICA_B3_ISEE
UGPA3,ULTRAPAR,ON      NM,606842627,1.702,221673915.01809904,2.737546395345853,2024-09-09,2024-09-09,CARTEIRA_TEORICA_B3_ISEE
USIM5,USIMINAS,PNA     N1,968222236,0.707,221673915.01809904,4.367777038272399,2024-09-09,2024-09-09,CARTEIRA_TEORICA_B3_ISEE
VAMO3,VAMOS,ON      NM,911786956,0.824,221673915.01809904,4.113190114973858,2024-09-09,2024-09-09,CARTEIRA_TEORICA_B3_ISEE
VBBR3,VIBRA,ON      NM,649640401,2.051,221673915.01809904,2.930612746867211,2024-09-09,2024-09-09,CARTEIRA_TEORICA_B3_ISEE
WEGE3,WEG,ON      NM,318244439,2.05,221673915.01809904,1.4356422539567466,2024-09-09,2024-09-09,CARTEIRA_TEORICA_B3_ISEE
YDUQ3,YDUQS PART,ON      NM,545021734,0.639,221673915.01809904,2.4586642679879613,2024-09-09,2024-09-09,CARTEIRA_TEORICA_B3_ISEE
