ATIVO,NOME_EMPRESA,TIPO,QTD_TEORICA,PORC_PART,setor,sub_setor,segmento,REDUTOR,PROPORCAO_QTD,DATA_REF,DATE_UPDATE,CARTEIRA_TEORICA
HABT11,FII HABIT II,CI  ER,8126783,0.576,OTHERS,OTHERS,OTHERS,37893243.59344944,0.21446522465036133,2024-01-09,2024-01-09,CARTEIRA_TEORICA_B3_IFIX
HCTR11,FII HECTARE,CI  ER,22084202,0.671,OTHERS,OTHERS,OTHERS,37893243.59344944,0.5828005181329388,2024-01-09,2024-01-09,CARTEIRA_TEORICA_B3_IFIX
HGBS11,FII HEDGEBS,CI  ER,12729800,2.307,OTHERS,OTHERS,OTHERS,37893243.59344944,0.33593851549305176,2024-01-09,2024-01-09,CARTEIRA_TEORICA_B3_IFIX
HGRE11,FII HG REAL,CI  ER,11817767,1.252,OTHERS,OTHERS,OTHERS,37893243.59344944,0.31187002957020343,2024-01-09,2024-01-09,CARTEIRA_TEORICA_B3_IFIX
HTMX11,FII HOTEL MX,CI  ER,1504334,0.21,OTHERS,OTHERS,OTHERS,37893243.59344944,0.039699267134261695,2024-01-09,2024-01-09,CARTEIRA_TEORICA_B3_IFIX
HSAF11,FII HSI CRI,CI  ER,2526360,0.172,OTHERS,OTHERS,OTHERS,37893243.59344944,0.06667046049435389,2024-01-09,2024-01-09,CARTEIRA_TEORICA_B3_IFIX
HSLG11,FII HSI LOG,CI  ER,12660067,0.983,OTHERS,OTHERS,OTHERS,37893243.59344944,0.3340982665888367,2024-01-09,2024-01-09,CARTEIRA_TEORICA_B3_IFIX
HSML11,FII HSI MALL,CI  ERS,19490598,1.477,OTHERS,OTHERS,OTHERS,37893243.59344944,0.5143554932671247,2024-01-09,2024-01-09,CARTEIRA_TEORICA_B3_IFIX
HFOF11,FII HTOPFOF3,CI  ER,23044389,1.434,OTHERS,OTHERS,OTHERS,37893243.59344944,0.6081397846866731,2024-01-09,2024-01-09,CARTEIRA_TEORICA_B3_IFIX
IRDM11,FII IRIDIUM,CI,36433827,2.395,OTHERS,OTHERS,OTHERS,37893243.59344944,0.9614861000259759,2024-01-09,2024-01-09,CARTEIRA_TEORICA_B3_IFIX
JSAF11,FII JS A FIN,CI  ER,3431005,0.277,OTHERS,OTHERS,OTHERS,37893243.59344944,0.09054397762331208,2024-01-09,2024-01-09,CARTEIRA_TEORICA_B3_IFIX
JSRE11,FII JS REAL,CI  ER,20767328,1.261,OTHERS,OTHERS,OTHERS,37893243.59344944,0.5480483070493871,2024-01-09,2024-01-09,CARTEIRA_TEORICA_B3_IFIX
KISU11,FII KILIMA,CI  ER,44196050,0.29,OTHERS,OTHERS,OTHERS,37893243.59344944,1.166330612237167,2024-01-09,2024-01-09,CARTEIRA_TEORICA_B3_IFIX
KNRI11,FII KINEA,CI  ER,24157121,3.139,OTHERS,OTHERS,OTHERS,37893243.59344944,0.6375047029274635,2024-01-09,2024-01-09,CARTEIRA_TEORICA_B3_IFIX
KCRE11,FII KINEA CR,CI  ER,3600000,0.278,OTHERS,OTHERS,OTHERS,37893243.59344944,0.09500374363894062,2024-01-09,2024-01-09,CARTEIRA_TEORICA_B3_IFIX
KNHY11,FII KINEA HY,CI  ER,18490843,1.535,OTHERS,OTHERS,OTHERS,37893243.59344944,0.48797203001108325,2024-01-09,2024-01-09,CARTEIRA_TEORICA_B3_IFIX
KNIP11,FII KINEA IP,CI  ER,80078186,6.066,OTHERS,OTHERS,OTHERS,37893243.59344944,2.1132576260598346,2024-01-09,2024-01-09,CARTEIRA_TEORICA_B3_IFIX
KNCR11,FII KINEA RI,CI  ER,57097087,4.679,OTHERS,OTHERS,OTHERS,37893243.59344944,1.5067880599661914,2024-01-09,2024-01-09,CARTEIRA_TEORICA_B3_IFIX
KNSC11,FII KINEA SC,CI  ER,132757940,0.97,OTHERS,OTHERS,OTHERS,37893243.59344944,3.5034725827205166,2024-01-09,2024-01-09,CARTEIRA_TEORICA_B3_IFIX
KFOF11,FII KINEAFOF,CI  ER,4533315,0.375,OTHERS,OTHERS,OTHERS,37893243.59344944,0.1196338600262678,2024-01-09,2024-01-09,CARTEIRA_TEORICA_B3_IFIX
LGCP11,FII LGCP INT,CI  ER,3529735,0.252,OTHERS,OTHERS,OTHERS,37893243.59344944,0.09314945529261003,2024-01-09,2024-01-09,CARTEIRA_TEORICA_B3_IFIX
MALL11,FII MALLS BP,CI  ER,9124659,0.855,OTHERS,OTHERS,OTHERS,37893243.59344944,0.24079910123020898,2024-01-09,2024-01-09,CARTEIRA_TEORICA_B3_IFIX
MCCI11,FII MAUA,CI,16960024,1.273,OTHERS,OTHERS,OTHERS,37893243.59344944,0.44757382561285564,2024-01-09,2024-01-09,CARTEIRA_TEORICA_B3_IFIX
MCHF11,FII MAUA HF,CI,32354247,0.237,OTHERS,OTHERS,OTHERS,37893243.59344944,0.853826274338601,2024-01-09,2024-01-09,CARTEIRA_TEORICA_B3_IFIX
MXRF11,FII MAXI REN,CI  ER,319580515,2.695,OTHERS,OTHERS,OTHERS,37893243.59344944,8.433707033072393,2024-01-09,2024-01-09,CARTEIRA_TEORICA_B3_IFIX
MFII11,FII MERITO I,CI  ER,4426834,0.337,OTHERS,OTHERS,OTHERS,37893243.59344944,0.11682383401892946,2024-01-09,2024-01-09,CARTEIRA_TEORICA_B3_IFIX
MORC11,FII MORE CRI,CI,1907808,0.135,OTHERS,OTHERS,OTHERS,37893243.59344944,0.05034691726231112,2024-01-09,2024-01-09,CARTEIRA_TEORICA_B3_IFIX
