date,also3.sa,alpa4.sa,abev3.sa,arzz3.sa,b3sa3.sa,bpan4.sa,bbse3.sa,bbdc3.sa,bbdc4.sa,brap4.sa,bbas3.sa,brkm5.sa,brfs3.sa,ccro3.sa,cmig4.sa,ciel3.sa,cogn3.sa,cple6.sa,csan3.sa,cpfe3.sa,cvcb3.sa,cyre3.sa,dxco3.sa,ecor3.sa,elet3.sa,elet6.sa,embr3.sa,enat3.sa,enbr3.sa,engi11.sa,enev3.sa,egie3.sa,eqtl3.sa,eztc3.sa,flry3.sa,ggbr4.sa,goau4.sa,goll4.sa,hype3.sa,itsa4.sa,itub4.sa,jbss3.sa,klbn11.sa,rent3.sa,lren3.sa,mdia3.sa,mglu3.sa,mrfg3.sa,beef3.sa,mrve3.sa,mult3.sa,pcar3.sa,petr3.sa,petr4.sa,prio3.sa,pssa3.sa,qual3.sa,radl3.sa,rail3.sa,sbsp3.sa,sanb11.sa,stbp3.sa,smto3.sa,csna3.sa,slce3.sa,suzb3.sa,taee11.sa,vivt3.sa,tims3.sa,tots3.sa,trpl4.sa,ugpa3.sa,usim5.sa,vale3.sa,viia3.sa,wege3.sa,yduq3.sa,DATE_UPDATE,CARTEIRA_TEORICA
2007-02-26,NA,NA,2.395161,NA,NA,NA,NA,4.55253,NA,11.1359,9.550564,7.321421,12.05961,3.940153,2.793007,NA,NA,0.953953,6.208152,5.981395,NA,6.553335,NA,NA,10.300834,NA,20.2934,NA,4.569613,NA,NA,6.090551,NA,NA,NA,11.875123,13.820391,59.672749,NA,2.815013,7.484117,NA,NA,3.846662,3.619532,7.094655,NA,NA,NA,NA,NA,32.959358,10.108276,7.886637,NA,5.720843,NA,0.550597,NA,6.800276,NA,NA,6.860963,5.871974,NA,0.64639,NA,15.393921,8.155541,2.72381,2.746258,4710279.5,15.415197,18.645798,3.11476,1.836197,NA,2023-03-01,MATRIZ_PRECO_CT_B3_IBXX
2007-02-27,NA,NA,2.306105,NA,NA,NA,NA,4.259873,NA,11.074829,9.316617,6.791027,11.210971,3.632285,2.788029,NA,NA,0.940068,5.69968,5.969044,NA,6.233659,NA,NA,9.768402,NA,20.284935,NA,4.616993,NA,NA,5.816974,NA,NA,NA,11.844727,13.747827,56.289734,NA,2.54621,7.084237,NA,NA,3.827101,3.441524,7.094655,NA,NA,NA,NA,NA,32.959358,9.657588,7.886637,NA,5.457282,NA,0.550597,NA,6.935852,NA,NA,6.855974,5.372183,NA,0.64639,NA,14.454378,8.155541,2.697817,2.761138,4710279.5,13.914896,17.09968,3.11476,1.836197,NA,2023-03-01,MATRIZ_PRECO_CT_B3_IBXX
2007-02-28,NA,NA,2.296731,NA,NA,NA,NA,4.27647,NA,10.758716,9.440475,6.830684,11.434297,3.768962,2.788029,NA,NA,0.923181,5.882671,5.814672,NA,6.297594,NA,NA,9.661058,NA,20.217209,NA,4.395884,NA,NA,5.899045,NA,NA,NA,11.003017,12.991499,57.041512,NA,2.692108,7.186914,NA,NA,3.651068,3.547142,7.09719,NA,NA,NA,NA,NA,32.959358,9.627407,7.414578,NA,5.426273,NA,0.550597,NA,6.935852,NA,NA,6.736219,5.535793,NA,0.64639,NA,14.54865,8.155541,2.549355,2.761138,4710279.5,14.576021,17.627211,3.11476,1.836197,NA,2023-03-01,MATRIZ_PRECO_CT_B3_IBXX
2007-03-01,NA,NA,2.343603,NA,NA,NA,NA,4.314089,NA,10.435415,9.495515,6.90008,11.434297,3.748254,2.827858,NA,NA,0.926933,5.996664,5.775566,NA,6.265626,NA,NA,9.695406,NA,20.318802,NA,4.211625,NA,NA,6.087132,NA,NA,NA,10.832855,12.692875,55.537940999999996,NA,2.395801,7.089173,NA,NA,3.683666,3.441524,6.919759,NA,NA,NA,NA,NA,32.959358,9.524796,7.328121,NA,5.426273,NA,0.550597,NA,6.866378,NA,NA,6.636423,5.520103,NA,0.64639,NA,14.454378,7.297065,2.524361,2.715569,4710279.5,14.528208,17.201784,3.11476,1.836197,NA,2023-03-01,MATRIZ_PRECO_CT_B3_IBXX
2007-03-02,NA,NA,2.331886,NA,NA,NA,NA,4.176887,NA,10.165998,9.013863,6.448997,11.166306,3.686128,2.733263,NA,NA,0.904417,6.014662,5.814672,NA,6.013084,NA,NA,9.478571,NA,20.02248,NA,4.197148,NA,NA,5.953762,NA,NA,NA,10.422632,12.140285,54.983505,NA,2.290515,6.837401,NA,NA,3.514153,3.357265,6.856391,NA,NA,NA,NA,NA,32.959358,9.253178,7.115437,NA,5.309996,NA,0.550597,NA,6.564639,NA,NA,6.721249,5.326612,NA,0.64639,NA,14.40725,7.361449,2.499866,2.672789,4710279.5,13.717055,16.883324000000002,3.11476,1.836197,NA,2023-03-01,MATRIZ_PRECO_CT_B3_IBXX
2007-03-05,NA,NA,2.320166,NA,NA,NA,NA,4.028069,NA,9.788814,8.834957,6.468825,10.947444,3.519079,2.733263,NA,NA,0.8819,5.776175,5.804379,NA,5.913984,NA,NA,9.016986,NA,19.895494,NA,4.080012,NA,NA,5.676763,NA,NA,NA,10.057992,11.972834,52.765747,NA,2.519567,6.713979,NA,NA,3.370719,3.263513,6.658684,NA,NA,NA,NA,NA,32.959358,9.058012,6.94598,NA,5.123951,NA,0.605657,NA,6.564639,NA,NA,6.461781,5.155532,NA,0.64639,NA,13.825933,7.361449,2.374398,2.672789,4710279.5,13.082313,16.411709,3.11476,1.836197,NA,2023-03-01,MATRIZ_PRECO_CT_B3_IBXX
2007-03-06,NA,NA,2.411543,NA,NA,NA,NA,4.205103,NA,10.52522,9.206523,6.815813,11.434297,3.684747,2.698414,NA,NA,0.915675,5.926167,5.87642,NA,6.329561,NA,NA,9.487159,NA,20.149479,NA,4.091857,NA,NA,5.86485,NA,NA,NA,10.574571,12.475189,53.658485,NA,2.382909,7.099044,NA,NA,3.686929,3.27538,7.0059380000000004,NA,NA,NA,NA,NA,32.959358,9.355791,7.238207,NA,5.240229,NA,0.605657,NA,6.728471,NA,NA,6.736219,5.4961970000000004,NA,0.64639,NA,14.014466,7.590377,2.469374,2.685809,4710279.5,14.096256,17.600468,3.11476,2.156991,NA,2023-03-01,MATRIZ_PRECO_CT_B3_IBXX
2007-03-07,NA,NA,2.411567,NA,NA,NA,NA,4.23221,NA,10.417454,9.110188,6.543179,11.076977,3.589488,2.698414,NA,NA,0.904417,5.774675,5.835255,NA,6.041854,NA,NA,9.467837,NA,20.115612,NA,3.947082,NA,NA,5.899045,NA,NA,NA,10.513794,12.35239,52.483829,NA,2.576293,7.000309,NA,NA,3.619122,3.309794,6.970453,NA,NA,NA,NA,NA,32.959358,9.150566,7.13273,NA,5.15496,NA,0.605657,NA,6.728471,NA,NA,6.596506,5.414767,NA,0.64639,NA,14.133865,7.590377,2.474373,2.685809,4710279.5,13.700567,17.576157,3.11476,2.156991,NA,2023-03-01,MATRIZ_PRECO_CT_B3_IBXX
2007-03-08,NA,NA,2.411543,NA,NA,NA,NA,4.332897,NA,10.586287,9.165238,6.617534,11.295832,3.679225,2.698414,NA,NA,0.938192,5.67718,5.87642,NA,6.009885,NA,NA,9.553712,NA,20.18334,NA,3.947082,NA,NA,5.916146,NA,NA,NA,10.726501,12.698461,53.14164,NA,2.611744,7.107932,NA,NA,3.768425,3.417787,6.967918,NA,NA,NA,NA,NA,32.959358,9.480531,7.322932,NA,5.193718,NA,0.605657,NA,6.728471,NA,NA,6.611475,5.580616,NA,0.64639,NA,14.140157,7.590377,2.649328,2.685809,4710279.5,14.092956,17.629639,3.11476,2.156991,NA,2023-03-01,MATRIZ_PRECO_CT_B3_IBXX
2007-03-09,NA,NA,2.437347,NA,NA,NA,NA,4.342855,NA,10.586287,9.399189,6.791027,11.572761,3.713739,2.71335,NA,NA,0.944196,5.675681,5.874362,NA,6.025871,NA,NA,9.865013,NA,20.107143,NA,3.947082,NA,NA,6.018739,NA,NA,NA,10.753851,12.698461,52.906704,NA,2.382909,7.17804,NA,NA,3.768425,3.453389,6.967918,NA,NA,NA,NA,NA,32.959358,9.516747,7.324663,NA,5.307671,NA,0.605657,NA,6.820496,NA,NA,6.70628,5.72256,NA,0.64639,NA,14.187293,7.297065,2.649328,2.734169,4710279.5,14.722754,17.843569,3.11476,2.156991,NA,2023-03-01,MATRIZ_PRECO_CT_B3_IBXX
2007-03-12,NA,NA,2.437323,NA,NA,NA,NA,4.338435,NA,10.809006,9.282215,6.939736,12.126608,3.824185,2.71335,NA,NA,0.92243,5.744678,5.880536,NA,5.949148,NA,NA,9.661058,NA,20.149479,NA,3.868114,NA,NA,6.104229,NA,NA,NA,10.987826,13.117093,52.690571,NA,2.58811,7.207654,NA,NA,3.882518,3.417787,6.914689,NA,NA,NA,NA,NA,32.959358,9.416147,7.245125,NA,5.341002,NA,0.605657,NA,6.820496,NA,NA,6.611475,5.838355,NA,0.64639,NA,14.438672,7.297065,2.821785,2.734169,4710279.5,15.08546,18.08424,3.11476,2.052219,NA,2023-03-01,MATRIZ_PRECO_CT_B3_IBXX
2007-03-13,NA,NA,2.413957,NA,NA,NA,NA,4.287535,NA,10.333035,8.958817,6.543179,12.081943,3.751015,2.613777,NA,NA,0.900664,5.554188,5.814672,NA,5.626277,NA,NA,9.40343,NA,19.895494,NA,3.752295,NA,NA,6.087132,NA,NA,NA,10.498603,12.397048,51.591087,NA,2.243243,6.921326,NA,NA,3.846662,3.26114,6.704308,NA,NA,NA,NA,NA,32.959358,9.251163,7.115437,NA,5.341002,NA,0.605657,NA,6.3779960000000004,NA,NA,6.36448,5.57688,NA,0.64639,NA,14.074169,6.939366,2.749304,2.641169,4710279.5,14.191876,17.432728,3.11476,2.030617,NA,2023-03-01,MATRIZ_PRECO_CT_B3_IBXX
2007-03-14,NA,NA,2.425628,NA,NA,NA,NA,4.315194,NA,10.552161,9.082666,6.746414,12.506263,3.706836,2.623734,NA,NA,0.904417,5.669683,5.886712,NA,5.562342,NA,NA,9.500039,NA,20.107143,NA,3.816784,NA,NA,6.052936,NA,NA,NA,10.674845,12.57287,52.154926,NA,2.286218,6.96082,NA,NA,3.970536,3.239778,6.420421,NA,NA,NA,NA,NA,32.959358,9.293416,7.151749,NA,5.426273,NA,0.605657,NA,6.453949,NA,NA,6.561576,5.789795,NA,0.64639,NA,13.825933,6.796286,2.794292,2.715569,4710279.5,14.402906,17.819256,3.11476,2.030617,NA,2023-03-01,MATRIZ_PRECO_CT_B3_IBXX
2007-03-15,NA,NA,2.430316,NA,NA,NA,NA,4.342855,NA,10.776676,9.082666,6.736502,12.528594,3.699934,2.623734,NA,NA,0.896911,5.52719,5.907295,NA,5.712589,NA,NA,9.489305,NA,19.810825,NA,3.816784,NA,NA,6.155527,NA,NA,NA,10.486444,12.394255,52.530815,NA,2.256135,6.970691,NA,NA,3.880564,3.27538,6.539552,NA,NA,NA,NA,NA,32.959358,9.194828,7.070478,NA,5.426273,NA,0.605657,NA,6.368663,NA,NA,6.57405,5.938462,NA,0.64639,NA,13.825933,6.6603579999999996,2.788794,2.65512,4710279.5,14.394662,18.196058,3.11476,2.030617,NA,2023-03-01,MATRIZ_PRECO_CT_B3_IBXX
2007-03-16,NA,NA,2.397506,NA,NA,NA,NA,4.28698,NA,10.541387,8.93129,6.781114,12.193604,3.658517,2.56897,NA,NA,0.878147,5.482194,5.948461,NA,5.754147,NA,NA,9.405576,NA,19.649975,NA,3.691753,NA,NA,5.929825,NA,NA,NA,10.437826,12.366344,52.521416,NA,2.234648,6.837401,NA,NA,3.860352,3.334717,6.587712,NA,NA,NA,NA,NA,32.959358,9.023809,6.98575,NA,5.441777,NA,0.605657,NA,6.267566,NA,NA,6.618958,5.863756,NA,0.64639,NA,13.668816,6.517279,2.748303,2.594671,4710279.5,14.145712,17.96512,3.11476,2.030617,NA,2023-03-01,MATRIZ_PRECO_CT_B3_IBXX
2007-03-19,NA,NA,2.402193,NA,NA,NA,NA,4.392649,NA,10.803619,9.289094,7.856772,12.050674,3.651613,2.618755,NA,NA,0.898412,5.456694,6.030792,NA,5.913984,NA,NA,9.661058,NA,19.853161,NA,3.889172,NA,NA,5.984539,NA,NA,NA,10.656613,12.768231,53.273197,NA,2.367867,7.099044,NA,NA,3.900775,3.334717,6.539552,NA,NA,NA,NA,NA,32.959358,9.164647,7.10852,NA,5.502241,NA,0.605657,NA,6.451358,NA,NA,6.673847,5.969091,NA,0.64639,NA,13.511706,6.531587,2.704315,2.696969,4710279.5,14.335312,18.451317,3.11476,2.030617,NA,2023-03-01,MATRIZ_PRECO_CT_B3_IBXX
2007-03-20,NA,NA,2.425628,NA,NA,NA,NA,4.426947,NA,10.902403,9.377169,8.030266,12.631327,3.668182,2.643648,NA,NA,0.919428,5.52419,6.228388,NA,6.022673,NA,NA,9.875748,NA,19.692305,NA,3.954979,NA,NA,6.001638,NA,NA,NA,10.832855,12.796142,53.611504,NA,2.438775,7.15829,NA,NA,3.856442,3.307423,6.400142,NA,NA,NA,NA,NA,32.959358,9.325607,7.245125,NA,5.511542,NA,0.605657,NA,6.474947,NA,NA,6.599,6.043052,NA,0.64639,NA,13.766227,7.046674,2.699317,2.6142,4710279.5,14.767268,18.368658,3.11476,2.030617,NA,2023-03-01,MATRIZ_PRECO_CT_B3_IBXX
2007-03-21,NA,NA,2.46547,NA,NA,NA,NA,4.589044,NA,10.884441,9.509279,8.079836,12.863583,3.796574,2.698414,NA,NA,0.930311,5.804675,6.236621,NA,6.201691,NA,NA,9.92942,NA,19.810825,NA,3.998412,NA,NA,6.193144,NA,NA,NA,11.1823,13.214772,53.427044,NA,2.526873,7.429811,NA,NA,4.035736,3.321662,6.395074,NA,NA,NA,NA,NA,32.959358,9.637468,7.494123,NA,5.47976,NA,0.605657,NA,6.7054,NA,NA,6.636423,6.424805,NA,0.64639,NA,14.077311,7.289908,2.739306,2.778808,4710279.5,15.659204,18.548557,3.11476,2.030617,NA,2023-03-01,MATRIZ_PRECO_CT_B3_IBXX
2007-03-22,NA,NA,2.451408,NA,NA,NA,NA,4.608407,NA,10.866483,9.557445,8.079836,12.863583,3.727545,2.688457,NA,NA,0.932562,5.641183,6.22633,NA,6.086609,NA,NA,9.725466,NA,19.302862,NA,4.080012,NA,NA,6.241022,NA,NA,NA,11.218761,13.144996,52.719711,NA,2.535465,7.410061,NA,NA,4.121142,3.233845,6.438163,NA,NA,NA,NA,NA,32.959358,9.802451,7.608243,NA,5.387514,NA,0.60563,NA,6.717064,NA,NA,6.524153,6.32395,NA,0.64639,NA,14.448094,7.590377,2.749304,2.635589,4710279.5,15.580069,18.441599,3.11476,2.030617,NA,2023-03-01,MATRIZ_PRECO_CT_B3_IBXX
2007-03-23,NA,NA,2.459516,NA,NA,NA,NA,4.669264,NA,10.920364,9.529919,8.030266,12.711722,3.796574,2.708371,NA,NA,0.934439,5.624685,6.356003,NA,6.089807,NA,NA,9.650323,NA,19.641512,NA,3.981302,NA,NA,6.292321,NA,NA,NA,11.334234,13.465945,52.295311,NA,2.533318,7.374515,NA,NA,4.217636,3.30505,6.400142,NA,NA,NA,NA,NA,32.959358,9.858789,7.651473,NA,5.387514,NA,0.60563,NA,6.698141,NA,NA,6.549101,6.544335,NA,0.64639,NA,14.187293,7.440143,2.874272,2.65512,4710279.5,15.563582,18.439163,3.11476,2.030617,NA,2023-03-01,MATRIZ_PRECO_CT_B3_IBXX
2007-03-26,NA,NA,2.46547,NA,NA,NA,NA,4.703564,NA,11.089201,9.509279,8.124449,12.751921,3.748254,2.693436,NA,NA,0.945697,5.557187,6.452742,NA,5.993902,NA,NA,9.766256,NA,19.472181,NA,3.990516,NA,NA,6.189723,NA,NA,NA,11.270424,13.410132,50.644875,NA,2.511831,7.395249,NA,NA,4.175908,3.321662,6.704308,NA,NA,NA,NA,NA,32.959358,9.929206,7.720639,NA,5.309996,NA,0.60563,NA,6.751283,NA,NA,6.638918,6.581691,NA,0.64639,NA,14.454378,7.583223,2.849278,2.678368,4710279.5,15.580069,18.718725,3.11476,2.030617,NA,2023-03-01,MATRIZ_PRECO_CT_B3_IBXX
2007-03-27,NA,NA,2.460783,NA,NA,NA,NA,4.627218,NA,10.848522000000001,9.26157,7.906343,12.809987,3.712359,2.678499,NA,NA,0.934439,5.557187,6.473326,NA,6.070625,NA,NA,9.684672,NA,19.38752,NA,3.882592,NA,NA,6.111071,NA,NA,NA,11.121528,13.270589,49.975269,NA,2.49679,7.291579,NA,NA,4.231329,3.204176,6.564899,NA,NA,NA,NA,NA,32.959358,9.818544,7.679136,NA,5.348754,NA,0.60563,NA,6.572157,NA,NA,6.806077,6.537613,NA,0.64639,NA,14.416679,7.504528,2.823785,2.724869,4710279.5,15.695481,18.478062,3.11476,1.944207,NA,2023-03-01,MATRIZ_PRECO_CT_B3_IBXX
2007-03-28,NA,NA,2.458439,NA,NA,NA,NA,4.536489,NA,10.595269,8.986333,7.628753,12.492863,3.658517,2.633691,NA,NA,0.927308,5.483693,5.897004,NA,5.949148,NA,NA,9.585917,NA,19.226667,NA,3.806257,NA,NA,5.97086,NA,NA,NA,10.957439,13.072435,52.059536,NA,2.417288,7.039806,NA,NA,4.228067,3.109238,6.663753,NA,NA,NA,NA,NA,32.959358,9.818544,7.642828,NA,5.193718,NA,0.60563,NA,6.54416,NA,NA,6.638918,6.372512,NA,0.64639,NA,14.69948,7.361449,2.794292,2.65047,4710279.5,15.53061,18.016176,3.11476,1.944207,NA,2023-03-01,MATRIZ_PRECO_CT_B3_IBXX
2007-03-29,NA,NA,2.474774,NA,NA,NA,NA,4.569682,NA,10.862891,9.011107,7.663323,12.336535,3.741352,2.683478,NA,NA,0.919428,5.609685,5.969044,NA,5.945951,NA,NA,9.841396,NA,19.226667,NA,3.866798,NA,NA,6.018739,NA,NA,NA,11.060754,13.170117,57.340935,NA,2.43018,7.0714,5.046216,NA,4.055293,3.166201,6.945108,NA,NA,NA,NA,NA,32.959358,10.363799,8.002487,NA,5.166588,NA,0.60563,NA,6.538199,NA,NA,6.688816,6.421071,NA,0.64639,NA,14.674336,7.590377,2.787794,2.696969,4710279.5,16.09116,18.305456,3.11476,1.944207,NA,2023-03-01,MATRIZ_PRECO_CT_B3_IBXX
2007-03-30,NA,NA,2.517029,NA,NA,NA,NA,4.586276,NA,10.884441,9.17762,7.618242,12.327604,3.792431,2.678499,NA,NA,0.900664,5.594686,5.948461,NA,6.112183,NA,NA,9.85428,NA,19.887022,NA,3.97472,NA,NA,6.155527,NA,NA,NA,11.395004,13.50223,59.227154,NA,2.447371,7.099044,5.337618,NA,4.110713,3.168574,6.970453,NA,NA,NA,NA,NA,32.959358,10.410074,7.992115,NA,5.271236,NA,0.60563,NA,6.428805,NA,NA,6.638918,6.63772,NA,0.64639,NA,14.454378,7.640452,2.749304,2.65047,4710279.5,16.450569,18.548557,3.11476,1.944207,NA,2023-03-01,MATRIZ_PRECO_CT_B3_IBXX
2007-04-02,NA,NA,2.521716,NA,NA,NA,NA,4.580747,NA,11.046092,8.965695,7.553131,11.925615,3.755157,2.63867,NA,NA,0.906293,5.549689,5.989626,NA,6.073822,NA,NA,9.661058,NA,19.810825,NA,3.915494,NA,NA,6.24444,NA,NA,NA,11.364625,13.262211,57.340935,NA,2.395801,6.970691,5.238115,NA,4.040298,3.216044,7.102259,NA,NA,NA,NA,NA,32.959358,10.351726,7.957531,NA,5.294492,NA,0.607286,NA,6.313709,NA,NA,6.549101,6.656397,NA,0.64639,NA,14.140157,7.447297,2.72431,2.60397,4710279.5,16.437384,18.587456,3.11476,1.944207,NA,2023-03-01,MATRIZ_PRECO_CT_B3_IBXX
2007-04-03,NA,NA,2.573275,NA,NA,NA,NA,4.51436,NA,11.243666,9.426709,7.843635,12.260604,3.919445,2.678499,NA,NA,0.917926,5.69218,6.036967,NA,6.425465,NA,NA,9.768402,NA,20.234138,NA,4.014205,NA,NA,6.326513,NA,NA,NA,11.577323,13.641772,57.812492,NA,2.455966,7.186914,5.401584,NA,4.13353,3.352518,6.988197,NA,NA,NA,NA,NA,32.959358,10.210888,7.908746,NA,5.267361,NA,0.607286,NA,6.474947,NA,NA,6.561576,6.669098,NA,0.64639,NA,14.140157,7.683378,2.699317,2.58072,4710279.5,15.988945,19.192778,3.11476,1.944207,NA,2023-03-01,MATRIZ_PRECO_CT_B3_IBXX
2007-04-04,NA,NA,2.559214,NA,NA,NA,NA,4.559726,NA,11.277794,9.378539,7.86367,12.327604,3.926349,2.688457,NA,NA,0.908169,5.84817,6.057549,NA,6.681205,NA,NA,9.78987,NA,20.394995,NA,4.033947,NA,NA,6.292321,NA,NA,NA,11.692793,13.856669,55.888554,NA,2.490344,7.267882,5.337618,NA,4.107453,3.494924,6.876668,NA,NA,NA,NA,NA,32.959358,10.367824,7.988894,NA,5.24798,NA,0.607286,NA,6.589526,NA,NA,6.811067,6.633238,NA,0.64639,NA,14.391543,7.862227,2.779296,2.57142,4710279.5,15.975756,19.569586,3.11476,1.944207,NA,2023-03-01,MATRIZ_PRECO_CT_B3_IBXX
2007-04-05,NA,NA,2.570955,NA,NA,NA,NA,4.547556,NA,11.459197,9.564325,7.86367,12.573261,3.996758,2.688457,NA,NA,0.907794,5.954667,6.0946,NA,6.553335,NA,NA,9.768402,NA,20.149479,NA,4.040528,NA,NA,6.299157,NA,NA,NA,11.638102,13.800856,56.162056,NA,2.48175,7.324157,5.387369,NA,4.055293,3.524594,6.907085,NA,NA,NA,NA,NA,32.959358,10.442266,8.049875,NA,5.271236,NA,0.607286,NA,6.488686,NA,NA,6.823539,6.645192,NA,0.64639,NA,14.328694,8.012462,2.809288,2.57514,4710279.5,15.819128,19.666822,3.11476,1.944207,NA,2023-03-01,MATRIZ_PRECO_CT_B3_IBXX
2007-04-09,NA,NA,2.601399,NA,NA,NA,NA,4.59181,NA,11.450218,9.649645,7.798555,12.461599,3.930489,2.71335,NA,NA,0.910421,5.996664,6.21604,NA,6.473415,NA,NA,9.656765,NA,19.937822,NA,4.145817,NA,NA,6.449626,NA,NA,NA,11.911579,13.982261,56.218643,NA,2.453817,7.377477,5.394477,NA,4.120492,3.443897,6.869064,NA,NA,NA,NA,NA,32.959358,10.422148,8.020256,NA,5.348754,NA,0.607286,NA,6.498017,NA,NA,6.811067,6.648926,NA,0.64639,NA,14.391543,7.969539,2.848778,2.584441,4710279.5,15.743287,19.666822,3.11476,1.944207,NA,2023-03-01,MATRIZ_PRECO_CT_B3_IBXX
2007-04-10,NA,NA,2.601399,NA,NA,NA,NA,4.625007,NA,11.531044,9.502401,7.648295,12.233804,3.879408,2.698414,NA,NA,0.925432,5.951666,6.45686,NA,6.623662,NA,NA,9.746932,NA,20.030949,NA,4.185304,NA,NA,6.531699,NA,NA,NA,11.972354,14.071571,55.303825,NA,2.468856,7.405126,5.344725,NA,4.153089,3.488991,6.889343,NA,NA,NA,NA,NA,32.959358,10.562988,8.136998,NA,5.364256,NA,0.48309,NA,6.436063,NA,NA,6.811067,6.686278,NA,0.64639,NA,14.140157,8.606241,2.769299,2.57142,4710279.5,15.415197,19.812685,3.66942,1.944207,NA,2023-03-01,MATRIZ_PRECO_CT_B3_IBXX
2007-04-11,NA,NA,2.600226,NA,NA,NA,NA,4.631642,NA,11.513083,9.340015,7.543113,11.925615,3.799335,2.693436,NA,NA,0.924682,5.68468,6.380703,NA,6.617269,NA,NA,9.553712,NA,19.980154,NA,4.237947,NA,NA,6.343611,NA,NA,NA,11.744452,13.800856,54.417305,NA,2.438775,7.257023,5.287864,NA,4.127012,3.382185,6.729656,NA,NA,NA,NA,NA,32.959358,10.442266,8.032454,NA,5.348754,NA,0.48309,NA,6.474947,NA,NA,6.636423,6.485319,NA,0.64639,NA,14.042748,8.405931,2.734308,2.573281,4710279.5,14.986543,19.934233,3.66942,1.944207,NA,2023-03-01,MATRIZ_PRECO_CT_B3_IBXX
2007-04-12,NA,NA,2.603742,NA,NA,NA,NA,4.548655,NA,11.759145,9.312489,7.578172,12.171273,3.966384,2.718327,NA,NA,0.919428,5.840673,6.397168,NA,6.521367,NA,NA,9.875748,NA,19.980154,NA,4.198464,NA,NA,6.223922,NA,NA,NA,11.820423,13.968306,54.021198,NA,2.460263,7.316262,5.458442,NA,3.905341,3.334717,6.841182,NA,NA,NA,NA,NA,32.959358,10.643465,8.145708,NA,5.422397,NA,0.48309,NA,6.498017,NA,NA,6.686321,6.536866,NA,0.64639,NA,14.086743,8.4417,2.729309,2.55282,4710279.5,14.937079,20.177332,3.66942,1.814594,NA,2023-03-01,MATRIZ_PRECO_CT_B3_IBXX
2007-04-13,NA,NA,2.620147,NA,NA,NA,NA,4.51436,NA,11.728618,9.351021,7.718418,12.21594,4.141717,2.783049,NA,NA,0.953203,5.905169,6.390995,NA,6.681205,NA,NA,9.746932,NA,20.030949,NA,4.110282,NA,NA,6.26154,NA,NA,NA,11.929811,14.205525,53.332733,NA,2.522575,7.414997,5.465549,NA,3.911858,3.30505,6.615594,NA,NA,NA,NA,NA,32.959358,10.784305,8.304268,NA,5.413871,NA,0.469287,NA,6.498017,NA,NA,6.738716,6.686278,NA,0.64639,NA,13.983048,8.22708,2.749304,2.548171,4710279.5,15.646019,20.196783,3.66942,1.620173,NA,2023-03-01,MATRIZ_PRECO_CT_B3_IBXX
2007-04-16,NA,NA,2.66163,NA,NA,NA,NA,4.771059,NA,12.069876,9.619373,7.838626,12.841252,4.127911,2.872665,NA,NA,0.975719,6.06716,6.43216,NA,6.946535,NA,NA,9.661058,NA,20.191809,NA,4.10765,NA,NA,6.275217,NA,NA,NA,12.245837,14.735792,53.70998,NA,2.559101,7.627277,5.472657,NA,3.859046,3.441524,6.833579,NA,NA,NA,NA,NA,32.959358,10.963378,8.452371,NA,5.424722,NA,0.469287,NA,6.486353,NA,NA,6.836015,6.723633,NA,0.64639,NA,14.451237,8.363007,2.72431,2.555611,4710279.5,15.959266,20.7705,4.164117,1.620173,NA,2023-03-01,MATRIZ_PRECO_CT_B3_IBXX
2007-04-17,NA,NA,2.662286,NA,NA,NA,NA,4.785443,NA,12.186624,9.63314,7.753478,13.131576,4.176231,2.872665,NA,NA,0.975719,6.167653,6.504201,NA,6.9369440000000004,NA,NA,9.510774,NA,20.242601,NA,4.101069,NA,NA,6.377809,NA,NA,NA,12.15771,14.624158,53.936321,NA,2.859921,7.821787,5.501087,NA,3.911858,3.560197,6.945108,NA,NA,NA,NA,NA,32.959358,10.804425,8.31995,NA,5.444877,NA,0.496893,NA,6.486353,NA,NA,6.880922,6.566749,NA,0.64639,NA,14.378968,8.363007,2.709314,2.555611,4710279.5,15.563582,20.882328,4.164117,1.620173,NA,2023-03-01,MATRIZ_PRECO_CT_B3_IBXX
2007-04-18,NA,NA,2.659989,NA,NA,NA,NA,4.806465,NA,12.051913,9.688182,7.658313,13.265571,4.141717,2.912494,NA,NA,0.9836,6.328146,6.504201,NA,6.809074,NA,NA,9.596651,NA,20.496595,NA,4.119495,NA,NA,6.446204,NA,NA,NA,12.291415,14.682769,55.501877,NA,2.571995,7.707255,5.479764,NA,3.931419,3.572065,7.046494,NA,NA,NA,NA,NA,32.959358,10.663586,8.257224,NA,5.46038,NA,0.496893,NA,6.463281,NA,NA,6.833521,6.61232,NA,0.64639,NA,14.40725,8.541854,2.647331,2.562121,4710279.5,15.662502,20.541981,4.164117,1.620173,NA,2023-03-01,MATRIZ_PRECO_CT_B3_IBXX
