ATIVO,NOME_EMPRESA,TIPO,QTD_TEORICA,PORC_PART,setor,sub_setor,segmento,REDUTOR,PROPORCAO_QTD,DATA_REF,DATE_UPDATE,CARTEIRA_TEORICA
PLPL3,PLANOEPLANO,ON      NM,54711991,0.162,consumo_ciclico,construcao_civil,incorporacoes,15689631.79236842,3.487143084301852,PRÉ/IA - ATE PRÉ/IA - - 20240830,2024-11-09,CARTEIRA_TEORICA_B3_PREVIA_QUADRIMESTRE_INDX
POSI3,POSITIVO TEC,ON      NM,72053803,0.114,tecnologia_da_informacao,computadores_e_equipamentos,computadores_e_equipamentos,15689631.79236842,4.592447034674684,PRÉ/IA - ATE PRÉ/IA - - 20240830,2024-11-09,CARTEIRA_TEORICA_B3_PREVIA_QUADRIMESTRE_INDX
RAPT4,RANDON PART,PN      N1,176650127,0.472,bens_industriais,material_de_transporte,material_rodoviario,15689631.79236842,11.259035861244637,PRÉ/IA - ATE PRÉ/IA - - 20240830,2024-11-09,CARTEIRA_TEORICA_B3_PREVIA_QUADRIMESTRE_INDX
SMTO3,SAO MARTINHO,ON      NM,142348116,0.967,consumo_nao_ciclico,alimentos_processados,acucar_e_alcool,15689631.79236842,9.07275058355668,PRÉ/IA - ATE PRÉ/IA - - 20240830,2024-11-09,CARTEIRA_TEORICA_B3_PREVIA_QUADRIMESTRE_INDX
CSNA3,SID NACIONAL,ON,736268400,2.14,OTHERS,OTHERS,OTHERS,15689631.79236842,46.92706685176179,PRÉ/IA - ATE PRÉ/IA - - 20240830,2024-11-09,CARTEIRA_TEORICA_B3_PREVIA_QUADRIMESTRE_INDX
SUZB3,SUZANO S.A.,ON      NM,630821784,8.53,materiais_basicos,madeira_e_papel,papel_e_celulose,15689631.79236842,40.20628350926868,PRÉ/IA - ATE PRÉ/IA - - 20240830,2024-11-09,CARTEIRA_TEORICA_B3_PREVIA_QUADRIMESTRE_INDX
TEND3,TENDA,ON      NM,121480372,0.393,consumo_ciclico,construcao_civil,incorporacoes,15689631.79236842,7.742716566432692,PRÉ/IA - ATE PRÉ/IA - - 20240830,2024-11-09,CARTEIRA_TEORICA_B3_PREVIA_QUADRIMESTRE_INDX
TUPY3,TUPY,ON      NM,143716238,0.949,bens_industriais,material_de_transporte,material_rodoviario,15689631.79236842,9.159949698112412,PRÉ/IA - ATE PRÉ/IA - - 20240830,2024-11-09,CARTEIRA_TEORICA_B3_PREVIA_QUADRIMESTRE_INDX
UNIP6,UNIPAR,PNB,51110394,0.592,materiais_basicos,quimicos,quimicos_diversos,15689631.79236842,3.257590405968645,PRÉ/IA - ATE PRÉ/IA - - 20240830,2024-11-09,CARTEIRA_TEORICA_B3_PREVIA_QUADRIMESTRE_INDX
USIM5,USIMINAS,PNA     N1,515193199,0.782,materiais_basicos,siderurgia_e_metalurgia,siderurgia,15689631.79236842,32.836538538182566,PRÉ/IA - ATE PRÉ/IA - - 20240830,2024-11-09,CARTEIRA_TEORICA_B3_PREVIA_QUADRIMESTRE_INDX
VIVA3,VIVARA S.A.,ON      NM,125823025,0.8,consumo_ciclico,tecidos_vestuario_e_calcados,acessorios,15689631.79236842,8.019501455808635,PRÉ/IA - ATE PRÉ/IA - - 20240830,2024-11-09,CARTEIRA_TEORICA_B3_PREVIA_QUADRIMESTRE_INDX
VULC3,VULCABRAS,ON      NM,96358247,0.412,consumo_ciclico,tecidos_vestuario_e_calcados,calcados,15689631.79236842,6.1415237957891105,PRÉ/IA - ATE PRÉ/IA - - 20240830,2024-11-09,CARTEIRA_TEORICA_B3_PREVIA_QUADRIMESTRE_INDX
WEGE3,WEG,ON      NM,1482105837,19.333,bens_industriais,maquinas_e_equipamentos,motores_compressores_e_outros,15689631.79236842,94.46402927829764,PRÉ/IA - ATE PRÉ/IA - - 20240830,2024-11-09,CARTEIRA_TEORICA_B3_PREVIA_QUADRIMESTRE_INDX
